Time,BaseRaw,CurrentRaw,Change
0.0,242.5,250.4,7.900000000000006
0.204,242.5,250.2,7.699999999999989
0.408,242.5,250.2,7.699999999999989
0.612,242.5,250.0,7.5
0.816,242.5,249.8,7.300000000000011
1.02,242.5,249.8,7.300000000000011
1.224,242.5,249.2,6.699999999999989
1.429,242.5,248.6,6.099999999999994
1.633,242.5,248.2,5.699999999999989
1.837,242.5,248.0,5.5
2.041,242.5,247.6,5.099999999999994
2.245,242.5,247.4,4.900000000000006
2.449,242.5,247.0,4.5
2.653,242.5,246.6,4.099999999999994
2.857,242.5,246.2,3.6999999999999886
3.061,242.5,246.0,3.5
3.265,242.5,245.8,3.3000000000000114
3.469,242.5,245.6,3.0999999999999943
3.673,242.5,245.8,3.3000000000000114
3.878,242.5,245.6,3.0999999999999943
4.082,242.5,245.0,2.5
4.286,242.5,244.6,2.0999999999999943
4.49,242.5,244.2,1.6999999999999886
4.694,242.5,243.4,0.9000000000000057
4.898,242.5,242.8,0.30000000000001137
5.102,242.5,242.4,0.09999999999999432
5.306,242.5,241.8,0.6999999999999886
5.51,242.5,241.2,1.3000000000000114
5.714,242.5,240.6,1.9000000000000057
5.918,242.5,240.2,2.3000000000000114
6.122,242.5,239.6,2.9000000000000057
6.327,242.5,238.8,3.6999999999999886
6.531,242.5,238.2,4.300000000000011
6.735,242.5,238.0,4.5
6.939,242.5,237.4,5.099999999999994
7.143,242.5,237.2,5.300000000000011
7.347,242.5,237.2,5.300000000000011
7.551,242.5,237.4,5.099999999999994
7.755,242.5,237.0,5.5
7.959,242.5,237.0,5.5
8.163,242.5,237.0,5.5
8.367,242.5,236.8,5.699999999999989
8.571,242.5,236.4,6.099999999999994
8.776,242.5,236.4,6.099999999999994
8.98,242.5,236.2,6.300000000000011
9.184,242.5,236.0,6.5
9.388,242.5,236.0,6.5
9.592,242.5,236.2,6.300000000000011
9.796,242.5,236.0,6.5
10.0,242.5,236.2,6.300000000000011
10.1,242.5,236.6,5.9
10.2,242.5,236.6,5.9
10.3,242.5,237.0,5.5
10.4,242.5,236.8,5.7
10.5,242.5,236.8,5.7
10.6,242.5,236.8,5.7
10.7,242.5,236.8,5.7
10.8,242.5,236.6,5.9
10.9,242.5,236.8,5.7
11.0,242.5,236.6,5.9
11.1,242.5,236.6,5.9
11.2,242.5,236.4,6.1
11.3,242.5,236.4,6.1
11.4,242.5,236.2,6.3
11.5,242.5,236.0,6.5
11.6,242.5,235.8,6.7
11.7,242.5,235.6,6.9
11.8,242.5,234.8,7.7
11.9,242.5,234.0,8.5
12.0,242.5,233.8,8.7
12.1,242.5,233.6,8.9
12.2,242.5,233.4,9.1
12.3,242.5,233.6,8.9
12.4,242.5,233.6,8.9
12.5,242.5,233.6,8.9
