Time,BaseRaw,CurrentRaw,Change
0.0,310.99,286.6,24.389999999999986
0.204,310.99,297.0,13.990000000000009
0.408,310.99,300.8,10.189999999999998
0.612,310.99,301.0,9.990000000000009
0.816,310.99,299.0,11.990000000000009
1.02,310.99,300.2,10.79000000000002
1.224,310.99,295.6,15.389999999999986
1.429,310.99,302.0,8.990000000000009
1.633,310.99,313.8,2.8100000000000023
1.837,310.99,327.0,16.00999999999999
2.041,310.99,335.2,24.20999999999998
2.245,310.99,331.6,20.610000000000014
2.449,310.99,320.6,9.610000000000014
2.653,310.99,307.2,3.7900000000000205
2.857,310.99,297.2,13.79000000000002
3.061,310.99,296.2,14.79000000000002
3.265,310.99,305.6,5.389999999999986
3.469,310.99,319.0,8.009999999999991
3.673,310.99,331.0,20.00999999999999
3.878,310.99,334.0,23.00999999999999
4.082,310.99,326.4,15.409999999999968
4.286,310.99,313.0,2.009999999999991
4.49,310.99,300.0,10.990000000000009
4.694,310.99,293.4,17.590000000000032
4.898,310.99,297.6,13.389999999999986
5.102,310.99,309.0,1.990000000000009
5.306,310.99,322.6,11.610000000000014
5.51,310.99,332.4,21.409999999999968
5.714,310.99,330.8,19.810000000000002
5.918,310.99,320.8,9.810000000000002
6.122,310.99,307.6,3.3899999999999864
6.327,310.99,296.6,14.389999999999986
6.531,310.99,294.0,16.99000000000001
6.735,310.99,302.0,8.990000000000009
6.939,310.99,315.0,4.009999999999991
7.143,310.99,327.2,16.20999999999998
7.347,310.99,332.0,21.00999999999999
7.551,310.99,325.4,14.409999999999968
7.755,310.99,312.8,1.8100000000000023
7.959,310.99,299.4,11.590000000000032
8.163,310.99,292.2,18.79000000000002
8.367,310.99,294.8,16.189999999999998
8.571,310.99,305.8,5.189999999999998
8.776,310.99,319.4,8.409999999999968
8.98,310.99,330.4,19.409999999999968
9.184,310.99,329.8,18.810000000000002
9.388,310.99,320.8,9.810000000000002
9.592,310.99,308.0,2.990000000000009
9.796,310.99,296.8,14.189999999999998
10.0,310.99,293.0,17.99000000000001
10.1,311.0,312.2,0.0
10.2,311.0,315.6,0.0
10.3,311.0,320.0,0.0
10.4,311.0,324.2,0.0
10.5,311.0,312.8,0.0
10.6,311.0,314.0,0.0
10.7,311.0,311.4,0.0
10.8,311.0,314.8,0.0
10.9,311.0,311.0,0.0
11.0,311.0,313.0,0.0
11.1,311.0,312.4,0.0
11.2,311.0,311.4,0.0
11.3,311.0,313.8,0.0
11.4,311.0,309.4,1.6
11.5,311.0,313.6,0.0
11.6,311.0,312.2,0.0
11.7,311.0,312.6,0.0
11.8,311.0,313.8,0.0
11.9,311.0,311.0,0.0
12.0,311.0,314.2,0.0
12.1,311.0,310.6,0.4
12.2,311.0,312.6,0.0
12.3,311.0,312.6,0.0
12.4,311.0,311.6,0.0
12.5,311.0,313.8,0.0
12.6,311.0,309.2,1.8
12.7,311.0,313.0,0.0
12.8,311.0,311.2,0.0
12.9,311.0,311.6,0.0
