Time,BaseRaw,CurrentRaw,Change
0.0,317.23,340.8,23.569999999999993
0.204,317.23,331.8,14.569999999999993
0.408,317.23,328.0,10.769999999999982
0.612,317.23,328.2,10.96999999999997
0.816,317.23,329.8,12.569999999999993
1.02,317.23,329.6,12.370000000000005
1.224,317.23,332.8,15.569999999999993
1.429,317.23,326.8,9.569999999999993
1.633,317.23,314.8,2.430000000000007
1.837,317.23,302.8,14.430000000000007
2.041,317.23,296.0,21.230000000000018
2.245,317.23,299.0,18.230000000000018
2.449,317.23,309.4,7.830000000000041
2.653,317.23,322.4,5.169999999999959
2.857,317.23,332.2,14.96999999999997
3.061,317.23,332.2,14.96999999999997
3.265,317.23,324.0,6.769999999999982
3.469,317.23,311.2,6.03000000000003
3.673,317.23,300.2,17.03000000000003
3.878,317.23,295.6,21.629999999999995
4.082,317.23,301.4,15.830000000000041
4.286,317.23,313.0,4.230000000000018
4.49,317.23,325.6,8.370000000000005
4.694,317.23,332.8,15.569999999999993
4.898,317.23,330.0,12.769999999999982
5.102,317.23,319.8,2.569999999999993
5.306,317.23,307.2,10.03000000000003
5.51,317.23,298.4,18.83000000000004
5.714,317.23,297.6,19.629999999999995
5.918,317.23,306.2,11.03000000000003
6.122,317.23,319.0,1.7699999999999818
6.327,317.23,330.4,13.169999999999959
6.531,317.23,333.8,16.569999999999993
6.735,317.23,327.8,10.569999999999993
6.939,317.23,315.8,1.4300000000000068
7.143,317.23,303.6,13.629999999999995
7.347,317.23,297.0,20.230000000000018
7.551,317.23,299.8,17.430000000000007
7.755,317.23,310.2,7.03000000000003
7.959,317.23,323.4,6.169999999999959
8.163,317.23,333.4,16.16999999999996
8.367,317.23,333.4,16.16999999999996
8.571,317.23,325.0,7.769999999999982
8.776,317.23,312.4,4.830000000000041
8.98,317.23,301.4,15.830000000000041
9.184,317.23,297.0,20.230000000000018
9.388,317.23,302.8,14.430000000000007
9.592,317.23,314.6,2.6299999999999955
9.796,317.23,327.0,9.769999999999982
10.0,317.23,334.2,16.96999999999997
10.1,317.2,323.0,0.0
10.2,317.2,317.4,0.0
10.3,317.2,316.0,1.2
10.4,317.2,307.8,9.4
10.5,317.2,317.6,0.0
10.6,317.2,315.8,1.4
10.7,317.2,318.4,0.0
10.8,317.2,314.0,3.2
10.9,317.2,316.0,1.2
11.0,317.2,315.0,2.2
11.1,317.2,314.2,3.0
11.2,317.2,316.4,0.8
11.3,317.2,313.0,4.2
11.4,317.2,316.4,0.8
11.5,317.2,315.2,2.0
11.6,317.2,316.0,1.2
11.7,317.2,316.8,0.4
11.8,317.2,314.8,2.4
11.9,317.2,317.8,0.0
12.0,317.2,314.2,3.0
12.1,317.2,316.2,1.0
12.2,317.2,316.2,1.0
12.3,317.2,315.0,2.2
12.4,317.2,317.2,0.0
12.5,317.2,313.6,3.6
12.6,317.2,316.6,0.6
