Time=6.7s | BaseRaw=211.2 | CurrentRaw=304.6 | Change=0.0 => Floor (empty)
Time=6.8s | BaseRaw=211.2 | CurrentRaw=301.0 | Change=0.0 => Floor (empty)
Time=6.9s | BaseRaw=211.2 | CurrentRaw=298.2 | Change=0.0 => Floor (empty)
Time=7.0s | BaseRaw=211.2 | CurrentRaw=295.2 | Change=0.0 => Floor (empty)
Time=7.1s | BaseRaw=211.2 | CurrentRaw=296.4 | Change=0.0 => Floor (empty)
Time=7.2s | BaseRaw=211.2 | CurrentRaw=293.6 | Change=0.0 => Floor (empty)
Time=7.3s | BaseRaw=211.2 | CurrentRaw=295.2 | Change=0.0 => Floor (empty)
Time=7.4s | BaseRaw=211.2 | CurrentRaw=295.4 | Change=0.0 => Floor (empty)
Time=7.5s | BaseRaw=211.2 | CurrentRaw=295.0 | Change=0.0 => Floor (empty)
Time=7.6s | BaseRaw=211.2 | CurrentRaw=296.8 | Change=0.0 => Floor (empty)
Time=7.7s | BaseRaw=211.2 | CurrentRaw=294.8 | Change=0.0 => Floor (empty)
Time=7.8s | BaseRaw=211.2 | CurrentRaw=296.8 | Change=0.0 => Floor (empty)
Time=7.9s | BaseRaw=211.2 | CurrentRaw=296.2 | Change=0.0 => Floor (empty)
Time=8.0s | BaseRaw=211.2 | CurrentRaw=296.4 | Change=0.0 => Floor (empty)
Time=8.1s | BaseRaw=211.2 | CurrentRaw=297.6 | Change=0.0 => Floor (empty)
Time=8.2s | BaseRaw=211.2 | CurrentRaw=295.6 | Change=0.0 => Floor (empty)
Time=8.3s | BaseRaw=211.2 | CurrentRaw=297.8 | Change=0.0 => Floor (empty)
Time=8.4s | BaseRaw=211.2 | CurrentRaw=297.4 | Change=0.0 => Floor (empty)
Time=8.5s | BaseRaw=211.2 | CurrentRaw=298.0 | Change=0.0 => Floor (empty)
Time=8.6s | BaseRaw=211.2 | CurrentRaw=298.6 | Change=0.0 => Floor (empty)
Time=8.7s | BaseRaw=211.2 | CurrentRaw=297.4 | Change=0.0 => Floor (empty)
Time=8.8s | BaseRaw=211.2 | CurrentRaw=299.4 | Change=0.0 => Floor (empty)
Time=8.9s | BaseRaw=211.2 | CurrentRaw=297.0 | Change=0.0 => Floor (empty)
Time=9.0s | BaseRaw=211.2 | CurrentRaw=298.2 | Change=0.0 => Floor (empty)
Time=9.1s | BaseRaw=211.2 | CurrentRaw=298.6 | Change=0.0 => Floor (empty)
Time=9.2s | BaseRaw=211.2 | CurrentRaw=297.8 | Change=0.0 => Floor (empty)
Time=9.3s | BaseRaw=211.2 | CurrentRaw=299.6 | Change=0.0 => Floor (empty)
Time=9.4s | BaseRaw=211.2 | CurrentRaw=297.0 | Change=0.0 => Floor (empty)
Time=9.5s | BaseRaw=211.2 | CurrentRaw=298.6 | Change=0.0 => Floor (empty)
Time=9.6s | BaseRaw=211.2 | CurrentRaw=297.8 | Change=0.0 => Floor (empty)
Time=9.7s | BaseRaw=211.2 | CurrentRaw=297.4 | Change=0.0 => Floor (empty)
Time=9.8s | BaseRaw=211.2 | CurrentRaw=298.8 | Change=0.0 => Floor (empty)
Time=9.9s | BaseRaw=211.2 | CurrentRaw=296.8 | Change=0.0 => Floor (empty)
Time=10.0s | BaseRaw=211.2 | CurrentRaw=299.2 | Change=0.0 => Floor (empty)
Time=10.1s | BaseRaw=211.2 | CurrentRaw=293.6 | Change=0.0 => Floor (empty)
Time=10.2s | BaseRaw=211.2 | CurrentRaw=301.6 | Change=0.0 => Floor (empty)
Time=10.3s | BaseRaw=211.2 | CurrentRaw=293.6 | Change=0.0 => Floor (empty)
Time=10.4s | BaseRaw=211.2 | CurrentRaw=300.4 | Change=0.0 => Floor (empty)
Time=10.5s | BaseRaw=211.2 | CurrentRaw=296.2 | Change=0.0 => Floor (empty)
Time=10.6s | BaseRaw=211.2 | CurrentRaw=302.4 | Change=0.0 => Floor (empty)
Time=10.7s | BaseRaw=211.2 | CurrentRaw=294.6 | Change=0.0 => Floor (empty)
Time=10.8s | BaseRaw=211.2 | CurrentRaw=303.8 | Change=0.0 => Floor (empty)
Time=10.9s | BaseRaw=211.2 | CurrentRaw=294.2 | Change=0.0 => Floor (empty)
Time=11.0s | BaseRaw=211.2 | CurrentRaw=304.6 | Change=0.0 => Floor (empty)
Time=11.1s | BaseRaw=211.2 | CurrentRaw=294.6 | Change=0.0 => Floor (empty)
Time=11.2s | BaseRaw=211.2 | CurrentRaw=305.6 | Change=0.0 => Floor (empty)
Time=11.3s | BaseRaw=211.2 | CurrentRaw=300.4 | Change=0.0 => Floor (empty)
Time=11.4s | BaseRaw=211.2 | CurrentRaw=310.8 | Change=0.0 => Floor (empty)
Time=11.5s | BaseRaw=211.2 | CurrentRaw=311.6 | Change=0.0 => Floor (empty)
Time=11.6s | BaseRaw=211.2 | CurrentRaw=318.0 | Change=0.0 => Floor (empty)
Time=11.7s | BaseRaw=211.2 | CurrentRaw=319.0 | Change=0.0 => Floor (empty)
Time=11.8s | BaseRaw=211.2 | CurrentRaw=313.2 | Change=0.0 => Floor (empty)
Time=11.9s | BaseRaw=211.2 | CurrentRaw=313.0 | Change=0.0 => Floor (empty)
Time=12.0s | BaseRaw=211.2 | CurrentRaw=297.6 | Change=0.0 => Floor (empty)
Time=12.1s | BaseRaw=211.2 | CurrentRaw=300.0 | Change=0.0 => Floor (empty)
Time=12.2s | BaseRaw=211.2 | CurrentRaw=284.4 | Change=0.0 => Floor (empty)
Time=12.3s | BaseRaw=211.2 | CurrentRaw=293.4 | Change=0.0 => Floor (empty)
Time=12.4s | BaseRaw=211.2 | CurrentRaw=280.2 | Change=0.0 => Floor (empty)
Time=12.5s | BaseRaw=211.2 | CurrentRaw=291.8 | Change=0.0 => Floor (empty)
Time=12.6s | BaseRaw=211.2 | CurrentRaw=281.0 | Change=0.0 => Floor (empty)
Time=12.7s | BaseRaw=211.2 | CurrentRaw=290.2 | Change=0.0 => Floor (empty)
Time=12.8s | BaseRaw=211.2 | CurrentRaw=282.8 | Change=0.0 => Floor (empty)
Time=12.9s | BaseRaw=211.2 | CurrentRaw=286.6 | Change=0.0 => Floor (empty)
Time=13.0s | BaseRaw=211.2 | CurrentRaw=283.8 | Change=0.0 => Floor (empty)
Time=13.1s | BaseRaw=211.2 | CurrentRaw=282.8 | Change=0.0 => Floor (empty)
Time=13.2s | BaseRaw=211.2 | CurrentRaw=285.6 | Change=0.0 => Floor (empty)
Time=13.3s | BaseRaw=211.2 | CurrentRaw=279.4 | Change=0.0 => Floor (empty)
Time=13.4s | BaseRaw=211.2 | CurrentRaw=287.8 | Change=0.0 => Floor (empty)
Time=13.5s | BaseRaw=211.2 | CurrentRaw=277.8 | Change=0.0 => Floor (empty)
Time=13.6s | BaseRaw=211.2 | CurrentRaw=289.0 | Change=0.0 => Floor (empty)
Time=13.7s | BaseRaw=211.2 | CurrentRaw=277.0 | Change=0.0 => Floor (empty)
Time=13.8s | BaseRaw=211.2 | CurrentRaw=289.0 | Change=0.0 => Floor (empty)
Time=13.9s | BaseRaw=211.2 | CurrentRaw=278.2 | Change=0.0 => Floor (empty)
Time=14.0s | BaseRaw=211.2 | CurrentRaw=288.8 | Change=0.0 => Floor (empty)
Time=14.1s | BaseRaw=211.2 | CurrentRaw=280.8 | Change=0.0 => Floor (empty)
Time=14.2s | BaseRaw=211.2 | CurrentRaw=286.4 | Change=0.0 => Floor (empty)
