ôlecting baseline... RawAvg=760.00
Collecting baseline... RawAvg=760.00
awAvg=759.80
Collecting baseline... RawAvg=760.00
Collecting baseline... RawAvg=760.00
Collecting baseline... RawAvg=760.00
Initial floor measurement (5s)... Keep the sensor on the empty floor.
Collecting baseline... RawAvg=759.80
Collecting baseline... RawAvg=759.80
Collecting baseline... RawAvg=760.00
Collecting baseline... RawAvg=760.20
Collecting baseline... RawAvg=760.40
Collecting baseline... RawAvg=760.20
Collecting baseline... RawAvg=760.20
Collecting baseline... RawAvg=760.40
Collecting baseline... RawAvg=760.40
Collecting baseline... RawAvg=760.80
Collecting baseline... RawAvg=761.20
Collecting baseline... RawAvg=761.60
Collecting baseline... RawAvg=761.80
Collecting baseline... RawAvg=761.80
Collecting baseline... RawAvg=761.60
Collecting baseline... RawAvg=761.20
Collecting baseline... RawAvg=761.00
Collecting baseline... RawAvg=760.60
Collecting baseline... RawAvg=760.60
Collecting baseline... RawAvg=760.60
Collecting baseline... RawAvg=760.80
Collecting baseline... RawAvg=760.80
Collecting baseline... RawAvg=760.80
Collecting baseline... RawAvg=760.60
Collecting baseline... RawAvg=760.40
Collecting baseline... RawAvg=760.40
Collecting baseline... RawAvg=760.40
Collecting baseline... RawAvg=760.80
Collecting baseline... RawAvg=761.20
Collecting baseline... RawAvg=761.80
Collecting baseline... RawAvg=762.20
Collecting baseline... RawAvg=762.60
Collecting baseline... RawAvg=763.00
Collecting baseline... RawAvg=763.80
Collecting baseline... RawAvg=764.40
Collecting baseline... RawAvg=765.00
Collecting baseline... RawAvg=765.60
Collecting baseline... RawAvg=766.00
Collecting baseline... RawAvg=766.00
Collecting baseline... RawAvg=765.80
Collecting baseline... RawAvg=765.60
Collecting baseline... RawAvg=765.20
Collecting baseline... RawAvg=764.80
Collecting baseline... RawAvg=764.40
Collecting baseline... RawAvg=764.40
Collecting baseline... RawAvg=764.40
Collecting baseline... RawAvg=764.60
Collecting baseline... RawAvg=764.80
Collecting baseline... RawAvg=765.00
Collecting baseline... RawAvg=765.00

Baseline collection complete! Starting detection.
Final Base Raw Average = 762.30
--------------------------------------------------------------------------
Time=0.1s | BaseRaw=762.3 | CurrentRaw=764.8 | Change=0.0 => Floor (empty)
Time=2.4s | BaseRaw=762.3 | CurrentRaw=766.6 | Change=0.0 => Floor (empty)
Time=2.5s | BaseRaw=762.3 | CurrentRaw=767.0 | Change=0.0 => Floor (empty)
Time=2.6s | BaseRaw=762.3 | CurrentRaw=767.2 | Change=0.0 => Floor (empty)
Time=2.7s | BaseRaw=762.3 | CurrentRaw=767.2 | Change=0.0 => Floor (empty)
Time=2.8s | BaseRaw=762.3 | CurrentRaw=767.0 | Change=0.0 => Floor (empty)
Time=2.9s | BaseRaw=762.3 | CurrentRaw=767.0 | Change=0.0 => Floor (empty)
Time=3.0s | BaseRaw=762.3 | CurrentRaw=766.6 | Change=0.0 => Floor (empty)
Time=3.1s | BaseRaw=762.3 | CurrentRaw=766.6 | Change=0.0 => Floor (empty)
Time=3.2s | BaseRaw=762.3 | CurrentRaw=766.6 | Change=0.0 => Floor (empty)
Time=3.3s | BaseRaw=762.3 | CurrentRaw=766.6 | Change=0.0 => Floor (empty)
Time=3.4s | BaseRaw=762.3 | CurrentRaw=766.2 | Change=0.0 => Floor (empty)
Time=3.5s | BaseRaw=762.3 | CurrentRaw=766.0 | Change=0.0 => Floor (empty)
Time=3.6s | BaseRaw=762.3 | CurrentRaw=765.8 | Change=0.0 => Floor (empty)
Time=3.7s | BaseRaw=762.3 | CurrentRaw=765.4 | Change=0.0 => Floor (empty)
Time=3.8s | BaseRaw=762.3 | CurrentRaw=765.2 | Change=0.0 => Floor (empty)
Time=3.9s | BaseRaw=762.3 | CurrentRaw=765.6 | Change=0.0 => Floor (empty)
Time=4.0s | BaseRaw=762.3 | CurrentRaw=765.6 | Change=0.0 => Floor (empty)
Time=4.1s | BaseRaw=762.3 | CurrentRaw=765.4 | Change=0.0 => Floor (empty)
Time=4.2s | BaseRaw=762.3 | CurrentRaw=765.6 | Change=0.0 => Floor (empty)
Time=4.3s | BaseRaw=762.3 | CurrentRaw=766.0 | Change=0.0 => Floor (empty)
Time=4.4s | BaseRaw=762.3 | CurrentRaw=766.6 | Change=0.0 => Floor (empty)
Time=4.5s | BaseRaw=762.3 | CurrentRaw=768.2 | Change=0.0 => Floor (empty)
Time=4.6s | BaseRaw=762.3 | CurrentRaw=771.6 | Change=0.0 => Floor (empty)
Time=4.7s | BaseRaw=762.3 | CurrentRaw=776.6 | Change=0.0 => Floor (empty)
Time=4.8s | BaseRaw=762.3 | CurrentRaw=782.4 | Change=0.0 => Floor (empty)
Time=4.9s | BaseRaw=762.3 | CurrentRaw=787.6 | Change=0.0 => Floor (empty)
Time=5.0s | BaseRaw=762.3 | CurrentRaw=791.0 | Change=0.0 => Floor (empty)
Time=5.1s | BaseRaw=762.3 | CurrentRaw=791.8 | Change=0.0 => Floor (empty)
Time=5.2s | BaseRaw=762.3 | CurrentRaw=791.0 | Change=0.0 => Floor (empty)
Time=5.3s | BaseRaw=762.3 | CurrentRaw=789.2 | Change=0.0 => Floor (empty)
Time=5.4s | BaseRaw=762.3 | CurrentRaw=787.2 | Change=0.0 => Floor (empty)
Time=5.5s | BaseRaw=762.3 | CurrentRaw=786.6 | Change=0.0 => Floor (empty)
Time=5.6s | BaseRaw=762.3 | CurrentRaw=787.2 | Change=0.0 => Floor (empty)
Time=5.7s | BaseRaw=762.3 | CurrentRaw=787.2 | Change=0.0 => Floor (empty)
Time=5.8s | BaseRaw=762.3 | CurrentRaw=787.4 | Change=0.0 => Floor (empty)
Time=5.9s | BaseRaw=762.3 | CurrentRaw=788.0 | Change=0.0 => Floor (empty)
Time=6.0s | BaseRaw=762.3 | CurrentRaw=788.4 | Change=0.0 => Floor (empty)
Time=6.1s | BaseRaw=762.3 | CurrentRaw=788.2 | Change=0.0 => Floor (empty)
Time=6.2s | BaseRaw=762.3 | CurrentRaw=788.4 | Change=0.0 => Floor (empty)
Time=6.3s | BaseRaw=762.3 | CurrentRaw=788.6 | Change=0.0 => Floor (empty)
Time=6.4s | BaseRaw=762.3 | CurrentRaw=788.2 | Change=0.0 => Floor (empty)
Time=6.5s | BaseRaw=762.3 | CurrentRaw=787.6 | Change=0.0 => Floor (empty)
Time=6.6s | BaseRaw=762.3 | CurrentRaw=787.2 | Change=0.0 => Floor (empty)
Time=6.7s | BaseRaw=762.3 | CurrentRaw=786.6 | Change=0.0 => Floor (empty)
Time=6.8s | BaseRaw=762.3 | CurrentRaw=785.8 | Change=0.0 => Floor (empty)
Time=6.9s | BaseRaw=762.3 | CurrentRaw=785.4 | Change=0.0 => Floor (empty)
Time=7.0s | BaseRaw=762.3 | CurrentRaw=785.4 | Change=0.0 => Floor (empty)
Time=7.1s | BaseRaw=762.3 | CurrentRaw=785.2 | Change=0.0 => Floor (empty)
Time=7.2s | BaseRaw=762.3 | CurrentRaw=785.2 | Change=0.0 => Floor (empty)
Time=7.3s | BaseRaw=762.3 | CurrentRaw=785.4 | Change=0.0 => Floor (empty)
Time=7.4s | BaseRaw=762.3 | CurrentRaw=785.2 | Change=0.0 => Floor (empty)
Time=7.5s | BaseRaw=762.3 | CurrentRaw=785.0 | Change=0.0 => Floor (empty)
Time=7.6s | BaseRaw=762.3 | CurrentRaw=785.0 | Change=0.0 => Floor (empty)
Time=7.7s | BaseRaw=762.3 | CurrentRaw=785.0 | Change=0.0 => Floor (empty)
Time=7.8s | BaseRaw=762.3 | CurrentRaw=784.8 | Change=0.0 => Floor (empty)
Time=7.9s | BaseRaw=762.3 | CurrentRaw=785.0 | Change=0.0 => Floor (empty)
Time=8.0s | BaseRaw=762.3 | CurrentRaw=785.2 | Change=0.0 => Floor (empty)
Time=8.1s | BaseRaw=762.3 | CurrentRaw=785.2 | Change=0.0 => Floor (empty)
Time=8.2s | BaseRaw=762.3 | CurrentRaw=785.2 | Change=0.0 => Floor (empty)
Time=8.3s | BaseRaw=762.3 | CurrentRaw=785.4 | Change=0.0 => Floor (empty)
Time=8.4s | BaseRaw=762.3 | CurrentRaw=785.4 | Change=0.0 => Floor (empty)
Time=8.5s | BaseRaw=762.3 | CurrentRaw=785.2 | Change=0.0 => Floor (empty)
Time=8.6s | BaseRaw=762.3 | CurrentRaw=785.2 | Change=0.0 => Floor (empty)
Time=8.7s | BaseRaw=762.3 | CurrentRaw=785.4 | Change=0.0 => Floor (empty)
Time=8.8s | BaseRaw=762.3 | CurrentRaw=785.2 | Change=0.0 => Floor (empty)
Time=8.9s | BaseRaw=762.3 | CurrentRaw=785.2 | Change=0.0 => Floor (empty)
Time=9.0s | BaseRaw=762.3 | CurrentRaw=785.4 | Change=0.0 => Floor (empty)
Time=9.1s | BaseRaw=762.3 | CurrentRaw=785.4 | Change=0.0 => Floor (empty)
Time=9.2s | BaseRaw=762.3 | CurrentRaw=785.2 | Change=0.0 => Floor (empty)
Time=9.3s | BaseRaw=762.3 | CurrentRaw=785.4 | Change=0.0 => Floor (empty)
Time=9.4s | BaseRaw=762.3 | CurrentRaw=785.8 | Change=0.0 => Floor (empty)
Time=9.5s | BaseRaw=762.3 | CurrentRaw=786.0 | Change=0.0 => Floor (empty)
Time=9.6s | BaseRaw=762.3 | CurrentRaw=786.6 | Change=0.0 => Floor (empty)
Time=9.7s | BaseRaw=762.3 | CurrentRaw=787.4 | Change=0.0 => Floor (empty)
Time=9.8s | BaseRaw=762.3 | CurrentRaw=787.8 | Change=0.0 => Floor (empty)
Time=9.9s | BaseRaw=762.3 | CurrentRaw=788.0 | Change=0.0 => Floor (empty)
Time=10.0s | BaseRaw=762.3 | CurrentRaw=788.4 | Change=0.0 => Floor (empty)
Time=10.1s | BaseRaw=762.3 | CurrentRaw=788.6 | Change=0.0 => Floor (empty)
Time=10.2s | BaseRaw=762.3 | CurrentRaw=788.4 | Change=0.0 => Floor (empty)
Time=10.3s | BaseRaw=762.3 | CurrentRaw=788.4 | Change=0.0 => Floor (empty)
Time=10.4s | BaseRaw=762.3 | CurrentRaw=788.4 | Change=0.0 => Floor (empty)
Time=10.5s | BaseRaw=762.3 | CurrentRaw=788.2 | Change=0.0 => Floor (empty)
Time=10.6s | BaseRaw=762.3 | CurrentRaw=787.0 | Change=0.0 => Floor (empty)
Time=10.7s | BaseRaw=762.3 | CurrentRaw=785.4 | Change=0.0 => Floor (empty)
Time=10.8s | BaseRaw=762.3 | CurrentRaw=783.8 | Change=0.0 => Floor (empty)
Time=10.9s | BaseRaw=762.3 | CurrentRaw=782.6 | Change=0.0 => Floor (empty)
Time=11.0s | BaseRaw=762.3 | CurrentRaw=781.4 | Change=0.0 => Floor (empty)
Time=11.1s | BaseRaw=762.3 | CurrentRaw=780.4 | Change=0.0 => Floor (empty)
Time=11.2s | BaseRaw=762.3 | CurrentRaw=779.8 | Change=0.0 => Floor (empty)
Time=11.3s | BaseRaw=762.3 | CurrentRaw=779.4 | Change=0.0 => Floor (empty)
Time=11.4s | BaseRaw=762.3 | CurrentRaw=778.6 | Change=0.0 => Floor (empty)
Time=11.5s | BaseRaw=762.3 | CurrentRaw=777.4 | Change=0.0 => Floor (empty)
Time=11.6s | BaseRaw=762.3 | CurrentRaw=777.2 | Change=0.0 => Floor (empty)
Time=11.7s | BaseRaw=762.3 | CurrentRaw=777.2 | Change=0.0 => Floor (empty)
Time=11.8s | BaseRaw=762.3 | CurrentRaw=777.4 | Change=0.0 => Floor (empty)
Time=11.9s | BaseRaw=762.3 | CurrentRaw=777.4 | Change=0.0 => Floor (empty)
Time=12.0s | BaseRaw=762.3 | CurrentRaw=777.8 | Change=0.0 => Floor (empty)
Time=12.1s | BaseRaw=762.3 | CurrentRaw=777.6 | Change=0.0 => Floor (empty)
Time=12.2s | BaseRaw=762.3 | CurrentRaw=777.4 | Change=0.0 => Floor (empty)
Time=12.3s | BaseRaw=762.3 | CurrentRaw=776.6 | Change=0.0 => Floor (empty)
Time=12.4s | BaseRaw=762.3 | CurrentRaw=775.8 | Change=0.0 => Floor (empty)
Time=12.5s | BaseRaw=762.3 | CurrentRaw=775.2 | Change=0.0 => Floor (empty)
Time=12.6s | BaseRaw=762.3 | CurrentRaw=775.0 | Change=0.0 => Floor (empty)
Time=12.7s | BaseRaw=762.3 | CurrentRaw=774.8 | Change=0.0 => Floor (empty)
Time=12.8s | BaseRaw=762.3 | CurrentRaw=774.8 | Change=0.0 => Floor (empty)
Time=12.9s | BaseRaw=762.3 | CurrentRaw=775.2 | Change=0.0 => Floor (empty)
Time=13.0s | BaseRaw=762.3 | CurrentRaw=775.4 | Change=0.0 => Floor (empty)
Time=13.1s | BaseRaw=762.3 | CurrentRaw=775.4 | Change=0.0 => Floor (empty)
Time=13.2s | BaseRaw=762.3 | CurrentRaw=775.2 | Change=0.0 => Floor (empty)
Time=13.3s | BaseRaw=762.3 | CurrentRaw=775.0 | Change=0.0 => Floor (empty)
Time=13.4s | BaseRaw=762.3 | CurrentRaw=774.6 | Change=0.0 => Floor (empty)
Time=13.5s | BaseRaw=762.3 | CurrentRaw=774.4 | Change=0.0 => Floor (empty)
Time=13.6s | BaseRaw=762.3 | CurrentRaw=774.2 | Change=0.0 => Floor (empty)
Time=13.7s | BaseRaw=762.3 | CurrentRaw=774.2 | Change=0.0 => Floor (empty)
Time=13.8s | BaseRaw=762.3 | CurrentRaw=774.2 | Change=0.0 => Floor (empty)
Time=13.9s | BaseRaw=762.3 | CurrentRaw=774.4 | Change=0.0 => Floor (empty)
Time=14.0s | BaseRaw=762.3 | CurrentRaw=774.4 | Change=0.0 => Floor (empty)
Time=14.1s | BaseRaw=762.3 | CurrentRaw=774.2 | Change=0.0 => Floor (empty)
Time=14.2s | BaseRaw=762.3 | CurrentRaw=774.2 | Change=0.0 => Floor (empty)
Time=14.3s | BaseRaw=762.3 | CurrentRaw=774.0 | Change=0.0 => Floor (empty)
Time=14.4s | BaseRaw=762.3 | CurrentRaw=773.8 | Change=0.0 => Floor (empty)
Time=14.5s | BaseRaw=762.3 | CurrentRaw=773.4 | Change=0.0 => Floor (empty)
Time=14.6s | BaseRaw=762.3 | CurrentRaw=773.6 | Change=0.0 => Floor (empty)
Time=14.7s | BaseRaw=762.3 | CurrentRaw=773.4 | Change=0.0 => Floor (empty)
Time=14.8s | BaseRaw=762.3 | CurrentRaw=773.6 | Change=0.0 => Floor (empty)
Time=14.9s | BaseRaw=762.3 | CurrentRaw=773.4 | Change=0.0 => Floor (empty)
Time=15.0s | BaseRaw=762.3 | CurrentRaw=773.4 | Change=0.0 => Floor (empty)
Time=15.1s | BaseRaw=762.3 | CurrentRaw=773.2 | Change=0.0 => Floor (empty)
Time=15.2s | BaseRaw=762.3 | CurrentRaw=773.2 | Change=0.0 => Floor (empty)
Time=15.3s | BaseRaw=762.3 | CurrentRaw=773.0 | Change=0.0 => Floor (empty)
Time=15.4s | BaseRaw=762.3 | CurrentRaw=772.8 | Change=0.0 => Floor (empty)
Time=15.5s | BaseRaw=762.3 | CurrentRaw=772.8 | Change=0.0 => Floor (empty)
Time=15.6s | BaseRaw=762.3 | CurrentRaw=772.6 | Change=0.0 => Floor (empty)
Time=15.7s | BaseRaw=762.3 | CurrentRaw=772.8 | Change=0.0 => Floor (empty)
Time=15.8s | BaseRaw=762.3 | CurrentRaw=772.6 | Change=0.0 => Floor (empty)
Time=15.9s | BaseRaw=762.3 | CurrentRaw=772.8 | Change=0.0 => Floor (empty)
Time=16.0s | BaseR
