epoch,accuracy,loss,val_accuracy,val_loss
1,0.24069295823574066,1.711344599723816,0.3726067841053009,1.785378098487854
2,0.4784371554851532,1.3141463994979858,0.5920471549034119,1.4330238103866577
3,0.6052340865135193,1.103898048400879,0.6450662612915039,1.191873550415039
4,0.6572060585021973,0.9517651796340942,0.6936671733856201,1.0008636713027954
5,0.6855878829956055,0.8428691625595093,0.7260677218437195,0.8144742250442505
6,0.7242904305458069,0.7602764964103699,0.7879233956336975,0.6687809228897095
7,0.7416144609451294,0.6900706887245178,0.7525773048400879,0.6251311898231506
8,0.7530409097671509,0.6434223055839539,0.754050076007843,0.5885300040245056
9,0.7773682475090027,0.5769292116165161,0.7879233956336975,0.54969322681427
10,0.7976409792900085,0.5400222539901733,0.8262150287628174,0.4602493941783905
11,0.8046442866325378,0.503264844417572,0.8114874958992004,0.4561060965061188
12,0.8182823657989502,0.48041844367980957,0.8203240036964417,0.42703619599342346
13,0.8245484828948975,0.4555116891860962,0.8350515365600586,0.3975336253643036
14,0.837817907333374,0.4173729717731476,0.8453608155250549,0.34622400999069214
15,0.8496129512786865,0.3883382976055145,0.8586156368255615,0.34058719873428345
16,0.8466641902923584,0.3782462179660797,0.8910161852836609,0.2928932309150696
17,0.8588278889656067,0.3532789647579193,0.8689249157905579,0.3165164887905121
18,0.8566163182258606,0.3614892065525055,0.8777614235877991,0.30147290229797363
19,0.8684113621711731,0.34235888719558716,0.8807069063186646,0.2770465612411499
20,0.8732030987739563,0.32634660601615906,0.8851251602172852,0.28480151295661926
21,0.8805750012397766,0.29737719893455505,0.8836524486541748,0.28500881791114807
22,0.8868411183357239,0.29186493158340454,0.9013254642486572,0.25159773230552673
23,0.8802064061164856,0.28748059272766113,0.8748158812522888,0.26695823669433594
24,0.8872097134590149,0.2809167802333832,0.9027982354164124,0.21829742193222046
25,0.8864725232124329,0.28865209221839905,0.9175257682800293,0.21443526446819305
26,0.8923700451850891,0.26702630519866943,0.9410898089408875,0.17442262172698975
27,0.8953188061714172,0.25137364864349365,0.9145802855491638,0.19377422332763672
28,0.8964246511459351,0.2612206041812897,0.9278350472450256,0.16090825200080872
29,0.9060081243515015,0.23635399341583252,0.9160529971122742,0.1834930032491684
30,0.9119056463241577,0.23251225054264069,0.9410898089408875,0.15085555613040924
31,0.9026907682418823,0.2437019795179367,0.8910161852836609,0.2316502183675766
32,0.9030593633651733,0.23290503025054932,0.9499263763427734,0.15668542683124542
33,0.9085882902145386,0.2505531311035156,0.9337260723114014,0.17090706527233124
34,0.918540358543396,0.22323077917099,0.9263622760772705,0.1839686632156372
35,0.9229635000228882,0.1944493055343628,0.9484536051750183,0.13189293444156647
36,0.9207519292831421,0.19965822994709015,0.9440353512763977,0.14596937596797943
37,0.9266494512557983,0.19881801307201385,0.9351988434791565,0.14637194573879242
38,0.9211205244064331,0.1939685344696045,0.9248895645141602,0.15859933197498322
39,0.9299668073654175,0.1800312101840973,0.9528718590736389,0.11755672097206116
40,0.9318097829818726,0.1889713704586029,0.9057437181472778,0.1864209622144699
41,0.9244378805160522,0.18612274527549744,0.9351988434791565,0.14308911561965942
42,0.9336527585983276,0.17803291976451874,0.9396170973777771,0.15149544179439545
43,0.9314411878585815,0.1813371628522873,0.9440353512763977,0.14631430804729462
44,0.9384445548057556,0.16600674390792847,0.9587628841400146,0.12107376009225845
45,0.9362329244613647,0.17176049947738647,0.9499263763427734,0.12066177278757095
46,0.9332841634750366,0.1690632700920105,0.9455081224441528,0.12323638796806335
47,0.9340213537216187,0.17492884397506714,0.9484536051750183,0.1148122176527977
48,0.9332841634750366,0.16285783052444458,0.9558174014091492,0.10966689139604568
49,0.9329155683517456,0.17180293798446655,0.9469808340072632,0.12265738099813461
50,0.9384445548057556,0.17212270200252533,0.9484536051750183,0.1198694184422493
51,0.9373387098312378,0.16261173784732819,0.9631811380386353,0.09837544709444046
52,0.9369701147079468,0.1565922349691391,0.9646539092063904,0.10085321217775345
53,0.9388131499290466,0.1618627905845642,0.9602356553077698,0.10170971602201462
54,0.9443420767784119,0.15463918447494507,0.9602356553077698,0.10361620038747787
55,0.9406561255455017,0.15263307094573975,0.9617083668708801,0.09566046297550201
56,0.9439734816551208,0.160481795668602,0.9469808340072632,0.11561233550310135
57,0.9369701147079468,0.16121865808963776,0.9469808340072632,0.12295054644346237
58,0.9402875304222107,0.1624193638563156,0.9572901129722595,0.1027616411447525
59,0.9402875304222107,0.1583557426929474,0.9572901129722595,0.10683573782444
60,0.9373387098312378,0.16078819334506989,0.9646539092063904,0.099434033036232
