epoch,accuracy,loss,val_accuracy,val_loss
1,0.2659991383552551,1.7672404050827026,0.18608695268630981,1.8597227334976196
2,0.3635176420211792,1.4653908014297485,0.44173914194107056,1.6483488082885742
3,0.4562472701072693,1.2611254453659058,0.4034782648086548,1.4624083042144775
4,0.5189377665519714,1.0851686000823975,0.4660869538784027,1.3029963970184326
5,0.5672616362571716,0.9753726124763489,0.5026087164878845,1.1535871028900146
6,0.6099259853363037,0.8814454674720764,0.6313043236732483,0.9440708756446838
7,0.659555971622467,0.7840068936347961,0.6886956691741943,0.8194727897644043
8,0.6700043678283691,0.7278300523757935,0.7513043284416199,0.6812272071838379
9,0.6930779218673706,0.6717433929443359,0.8191304206848145,0.6125599145889282
10,0.7239878177642822,0.6231701970100403,0.8243478536605835,0.6001954078674316
11,0.7435785531997681,0.5865821242332458,0.8156521916389465,0.5385382175445557
12,0.7553330659866333,0.537986695766449,0.8313043713569641,0.4915628135204315
13,0.7657814621925354,0.5029269456863403,0.8260869383811951,0.49624326825141907
14,0.7897257208824158,0.4740650951862335,0.8365217447280884,0.4693138003349304
15,0.7858075499534607,0.47900769114494324,0.8469565510749817,0.448444128036499
16,0.8167174458503723,0.4248124659061432,0.886956512928009,0.35447362065315247
17,0.8053983449935913,0.4459123909473419,0.8782608509063721,0.3793905973434448
18,0.8245537877082825,0.41773363947868347,0.8817391395568848,0.3188121020793915
19,0.8254244923591614,0.40902653336524963,0.8747826218605042,0.36029428243637085
20,0.8415324091911316,0.36466628313064575,0.9060869812965393,0.29145970940589905
21,0.8380496501922607,0.3665998578071594,0.8991304636001587,0.2762964963912964
22,0.8554636240005493,0.3312574028968811,0.904347836971283,0.2681000232696533
23,0.8493687510490417,0.34668034315109253,0.9078260660171509,0.26480749249458313
24,0.8532869219779968,0.3363797962665558,0.8886956572532654,0.2922499477863312
25,0.8593817949295044,0.33342233300209045,0.9078260660171509,0.26230281591415405
26,0.8611232042312622,0.337581604719162,0.904347836971283,0.27690184116363525
27,0.8576403856277466,0.3125365674495697,0.904347836971283,0.2543870508670807
28,0.8659120798110962,0.30102619528770447,0.9113043546676636,0.2645995318889618
29,0.8750544190406799,0.29591870307922363,0.9078260660171509,0.23423929512500763
30,0.8759251236915588,0.2814709544181824,0.9182608723640442,0.221525639295578
31,0.8828907012939453,0.2754167318344116,0.9200000166893005,0.21766717731952667
32,0.890291690826416,0.2692446708679199,0.9339130520820618,0.19210462272167206
33,0.9007400870323181,0.25882622599601746,0.9217391014099121,0.21079885959625244
34,0.8946452140808105,0.26365965604782104,0.9113043546676636,0.23600690066814423
35,0.8907270431518555,0.24741125106811523,0.9269565343856812,0.18915797770023346
36,0.8811493515968323,0.26004740595817566,0.9304347634315491,0.1876278668642044
37,0.8963865637779236,0.23796792328357697,0.9200000166893005,0.20451034605503082
38,0.9090117812156677,0.2281162589788437,0.9200000166893005,0.1896960586309433
39,0.9029168486595154,0.2426273375749588,0.9304347634315491,0.1861022561788559
40,0.9077057242393494,0.2240186631679535,0.9356521964073181,0.1688060313463211
41,0.9103177785873413,0.2186039686203003,0.9008695483207703,0.24563615024089813
42,0.8972572684288025,0.25175562500953674,0.9286956787109375,0.18462446331977844
43,0.9033522009849548,0.22593487799167633,0.9026086926460266,0.2643890678882599
44,0.9033522009849548,0.22412149608135223,0.939130425453186,0.17287355661392212
45,0.9264257550239563,0.18760855495929718,0.947826087474823,0.15476368367671967
46,0.9281671643257141,0.190421462059021,0.9426087141036987,0.15571795403957367
47,0.9107531309127808,0.19887958467006683,0.9339130520820618,0.1838906854391098
48,0.9151066541671753,0.19187958538532257,0.939130425453186,0.1639661192893982
49,0.9281671643257141,0.19221831858158112,0.9443477988243103,0.15592986345291138
50,0.9203308820724487,0.18823738396167755,0.9373912811279297,0.15834391117095947
51,0.9312146306037903,0.16701920330524445,0.9408695697784424,0.15546320378780365
52,0.9259904026985168,0.18543288111686707,0.9408695697784424,0.1555452197790146
53,0.9203308820724487,0.17579258978366852,0.9460869431495667,0.15356124937534332
54,0.9246843457221985,0.1796066015958786,0.9426087141036987,0.1437772512435913
55,0.9351328015327454,0.16746723651885986,0.9373912811279297,0.14595670998096466
56,0.929037868976593,0.1736070215702057,0.9408695697784424,0.1562328338623047
57,0.9355681538581848,0.16059346497058868,0.9460869431495667,0.1425183117389679
58,0.9299085736274719,0.1691160947084427,0.947826087474823,0.14579924941062927
59,0.9264257550239563,0.1713762730360031,0.9426087141036987,0.13756757974624634
60,0.9316499829292297,0.1728149950504303,0.9460869431495667,0.14379368722438812
