epoch,accuracy,loss,val_accuracy,val_loss
1,0.3415094316005707,1.4824305772781372,0.24812030792236328,1.5018584728240967
2,0.46226415038108826,1.1388533115386963,0.27819550037384033,1.4105451107025146
3,0.49245283007621765,0.9668958187103271,0.33834585547447205,1.3237531185150146
4,0.5,0.823859691619873,0.451127827167511,1.2237004041671753
5,0.5358490347862244,0.7341570258140564,0.49624061584472656,1.1547911167144775
6,0.5716981291770935,0.6467511653900146,0.5263158082962036,1.0857568979263306
7,0.5943396091461182,0.568886399269104,0.5563910007476807,1.037135124206543
8,0.6207547187805176,0.5452499389648438,0.6090225577354431,0.9643844962120056
9,0.6207547187805176,0.5268783569335938,0.5714285969734192,0.9486330151557922
10,0.6207547187805176,0.49822449684143066,0.5939849615097046,0.9090401530265808
11,0.6735848784446716,0.468614786863327,0.7218044996261597,0.803194522857666
12,0.6754717230796814,0.42478054761886597,0.6917293071746826,0.757610559463501
13,0.7358490824699402,0.3759686350822449,0.7518796920776367,0.6645807027816772
14,0.6905660629272461,0.448788583278656,0.6766917109489441,0.6726716160774231
15,0.6867924332618713,0.4158637225627899,0.7067669034004211,0.6862751841545105
16,0.7584905624389648,0.36456552147865295,0.7819548845291138,0.5853766798973083
17,0.7339622378349304,0.3620043396949768,0.7894737124443054,0.5591980218887329
18,0.7207547426223755,0.37036219239234924,0.7593985199928284,0.5860931873321533
19,0.7698113322257996,0.33027005195617676,0.7744361162185669,0.5382819175720215
20,0.798113226890564,0.3343762457370758,0.7368420958518982,0.5455695986747742
21,0.7471697926521301,0.30074331164360046,0.8646616339683533,0.4562130272388458
22,0.7584905624389648,0.33715981245040894,0.7142857313156128,0.5454716086387634
23,0.8264151215553284,0.27306118607521057,0.8421052694320679,0.4713394343852997
24,0.8075471520423889,0.29066959023475647,0.7593985199928284,0.514295756816864
25,0.8132075667381287,0.2778322100639343,0.8872180581092834,0.3559095561504364
26,0.8094339370727539,0.258497416973114,0.8571428656578064,0.39542606472969055
27,0.8679245114326477,0.2172764390707016,0.8120300769805908,0.472819983959198
28,0.8264151215553284,0.23337100446224213,0.9097744226455688,0.3458265960216522
29,0.8641509413719177,0.19941815733909607,0.8796992301940918,0.3570517599582672
30,0.8773584961891174,0.18073345720767975,0.932330846786499,0.3247013986110687
31,0.8396226167678833,0.2397904247045517,0.8270676732063293,0.4894380569458008
32,0.8660377264022827,0.2123473435640335,0.9398496150970459,0.3241443634033203
33,0.8792452812194824,0.21500848233699799,0.8345864415168762,0.4351136386394501
34,0.854716956615448,0.210994154214859,0.8270676732063293,0.41852954030036926
35,0.8396226167678833,0.20434051752090454,0.902255654335022,0.3538547158241272
36,0.9037736058235168,0.16119304299354553,0.8646616339683533,0.38945603370666504
37,0.8924528360366821,0.1458768993616104,0.8947368264198303,0.3793175220489502
38,0.8943396210670471,0.17106182873249054,0.8872180581092834,0.39462658762931824
39,0.8943396210670471,0.1552092283964157,0.9097744226455688,0.34564724564552307
40,0.9169811606407166,0.13283635675907135,0.9097744226455688,0.3694238066673279
41,0.9188679456710815,0.1299232691526413,0.8947368264198303,0.3471352756023407
42,0.9264150857925415,0.10492327064275742,0.9172932505607605,0.3152271509170532
43,0.9339622855186462,0.14027410745620728,0.8947368264198303,0.3572726547718048
44,0.9037736058235168,0.12503395974636078,0.8947368264198303,0.3587579131126404
45,0.9207547307014465,0.12802867591381073,0.8947368264198303,0.35807231068611145
46,0.9169811606407166,0.15056559443473816,0.9248120188713074,0.31573691964149475
47,0.9207547307014465,0.13663318753242493,0.9097744226455688,0.3286672532558441
48,0.9132075309753418,0.11148365586996078,0.902255654335022,0.3359203636646271
49,0.9169811606407166,0.11628850549459457,0.902255654335022,0.3089352250099182
50,0.9245283007621765,0.14554454386234283,0.902255654335022,0.3369244337081909
51,0.9037736058235168,0.1439325511455536,0.8872180581092834,0.35778579115867615
52,0.9169811606407166,0.12096697092056274,0.8947368264198303,0.3561989963054657
53,0.9283018708229065,0.09811758249998093,0.902255654335022,0.3392237424850464
54,0.9094339609146118,0.11492367833852768,0.902255654335022,0.3237358331680298
55,0.9433962106704712,0.10174461454153061,0.902255654335022,0.3080124258995056
56,0.9339622855186462,0.12820887565612793,0.902255654335022,0.3154737055301666
57,0.9301886558532715,0.12567280232906342,0.902255654335022,0.3260520100593567
58,0.9132075309753418,0.1673545390367508,0.902255654335022,0.34031715989112854
59,0.9150943160057068,0.12291524559259415,0.902255654335022,0.3370521068572998
60,0.9188679456710815,0.11736896634101868,0.902255654335022,0.32949838042259216
