InitChange=0.0 => Floor (empty)
Time=2entRaw=664.2 | Change=0.0 => Floor (empty)
Time=229.5s | BaseRaw=660.9 | CurrentRaw=674.4 | Change=0.0 => Floor (empty)
Time=229ɚInitial floor measurement (5s)... Keep the sensor on the empty floor.
Collecting baseline... RawAvg=663.20
Collecting baseline... RawAvg=676.00
Collecting baseline... RawAvg=689.20
Collecting baseline... RawAvg=699.20
Collecting baseline... RawAvg=704.80
Collecting baseline... RawAvg=698.40
Collecting baseline... RawAvg=687.20
Collecting baseline... RawAvg=678.00
Collecting baseline... RawAvg=677.80
Collecting baseline... RawAvg=688.20
Collecting baseline... RawAvg=704.60
Collecting baseline... RawAvg=719.80
Collecting baseline... RawAvg=727.80
Collecting baseline... RawAvg=725.20
Collecting baseline... RawAvg=713.60
Collecting baseline... RawAvg=699.40
Collecting baseline... RawAvg=689.80
Collecting baseline... RawAvg=690.20
Collecting baseline... RawAvg=700.00
Collecting baseline... RawAvg=713.20
Collecting baseline... RawAvg=722.00
Collecting baseline... RawAvg=722.80
Collecting baseline... RawAvg=714.00
Collecting baseline... RawAvg=699.80
Collecting baseline... RawAvg=687.20
Collecting baseline... RawAvg=683.00
Collecting baseline... RawAvg=689.20
Collecting baseline... RawAvg=702.40
Collecting baseline... RawAvg=715.20
Collecting baseline... RawAvg=721.20
Collecting baseline... RawAvg=717.60
Collecting baseline... RawAvg=705.60
Collecting baseline... RawAvg=691.20
Collecting baseline... RawAvg=681.20
Collecting baseline... RawAvg=681.40
Collecting baseline... RawAvg=690.60
Collecting baseline... RawAvg=703.00
Collecting baseline... RawAvg=711.40
Collecting baseline... RawAvg=711.80
Collecting baseline... RawAvg=702.80
Collecting baseline... RawAvg=687.60
Collecting baseline... RawAvg=673.20
Collecting baseline... RawAvg=667.00
Collecting baseline... RawAvg=671.20
Collecting baseline... RawAvg=682.20
Collecting baseline... RawAvg=693.80
Collecting baseline... RawAvg=699.00
Collecting baseline... RawAvg=694.60
Collecting baseline... RawAvg=681.80
Collecting baseline... RawAvg=666.60

Baseline collection complete! Starting detection.
Final Base Raw Average = 696.32
--------------------------------------------------------------------------
Time=0.1s | BaseRaw=696.3 | CurrentRaw=653.2 | Change=43.1 => Coffee
Time=0.2s | BaseRaw=696.3 | CurrentRaw=651.2 | Change=45.1 => Coffee
Time=0.3s | BaseRaw=696.3 | CurrentRaw=665.8 | Change=30.5 => Coffee
Time=0.4s | BaseRaw=696.3 | CurrentRaw=671.0 | Change=25.3 => Coffee
Time=0.5s | BaseRaw=696.3 | CurrentRaw=668.6 | Change=27.7 => Coffee
Time=0.6s | BaseRaw=696.3 | CurrentRaw=678.0 | Change=18.3 => Coffee
Time=0.7s | BaseRaw=696.3 | CurrentRaw=682.4 | Change=13.9 => Water
Time=0.8s | BaseRaw=696.3 | CurrentRaw=673.8 | Change=22.5 => Coffee
Time=0.9s | BaseRaw=696.3 | CurrentRaw=683.0 | Change=13.3 => Water
Time=1.0s | BaseRaw=696.3 | CurrentRaw=681.4 | Change=14.9 => Water
Time=1.1s | BaseRaw=696.3 | CurrentRaw=681.8 | Change=14.5 => Water
Time=1.2s | BaseRaw=696.3 | CurrentRaw=676.4 | Change=19.9 => Coffee
Time=1.3s | BaseRaw=696.3 | CurrentRaw=678.2 | Change=18.1 => Coffee
Time=1.4s | BaseRaw=696.3 | CurrentRaw=677.0 | Change=19.3 => Coffee
Time=1.5s | BaseRaw=696.3 | CurrentRaw=677.8 | Change=18.5 => Coffee
Time=1.6s | BaseRaw=696.3 | CurrentRaw=670.6 | Change=25.7 => Coffee
Time=1.7s | BaseRaw=696.3 | CurrentRaw=683.8 | Change=12.5 => Water
Time=1.8s | BaseRaw=696.3 | CurrentRaw=676.0 | Change=20.3 => Coffee
Time=1.9s | BaseRaw=696.3 | CurrentRaw=675.8 | Change=20.5 => Coffee
Time=2.0s | BaseRaw=696.3 | CurrentRaw=683.4 | Change=12.9 => Water
Time=2.1s | BaseRaw=696.3 | CurrentRaw=679.4 | Change=16.9 => Coffee
Time=2.2s | BaseRaw=696.3 | CurrentRaw=681.2 | Change=15.1 => Coffee
Time=2.3s | BaseRaw=696.3 | CurrentRaw=683.6 | Change=12.7 => Water
Time=2.4s | BaseRaw=696.3 | CurrentRaw=679.8 | Change=16.5 => Coffee
Time=2.5s | BaseRaw=696.3 | CurrentRaw=683.8 | Change=12.5 => Water
