Time,BaseRaw,CurrentRaw,Change
15.4,303.9,299.6,4.3
15.5,303.9,299.2,4.7
15.6,303.9,298.4,5.5
15.7,303.9,298.6,5.3
15.8,303.9,295.0,8.9
15.9,303.9,296.0,7.9
16.0,303.9,291.2,12.7
16.1,303.9,291.8,12.1
16.2,303.9,286.8,17.1
16.3,303.9,292.8,11.1
16.4,303.9,287.2,16.7
16.5,303.9,289.0,14.9
16.6,303.9,289.4,14.5
16.7,303.9,292.8,11.1
16.8,303.9,287.6,16.3
16.9,303.9,290.6,13.3
17.0,303.9,289.8,14.1
17.1,303.9,289.8,14.1
17.2,303.9,290.8,13.1
17.3,303.9,288.0,15.9
17.4,303.9,295.4,8.5
17.5,303.9,286.2,17.7
17.6,303.9,292.4,11.5
17.7,303.9,288.2,15.7
17.8,303.9,288.6,15.3
17.9,303.9,289.6,14.3
18.0,303.9,291.0,12.9
18.1,303.9,293.4,10.5
18.2,303.9,291.4,12.5
18.3,303.9,296.8,7.1
18.4,303.9,288.0,15.9
18.5,303.9,289.4,14.5
18.6,303.9,288.6,15.3
18.7,303.9,284.4,19.5
18.8,303.9,288.0,15.9
18.9,303.9,294.4,9.5
19.0,303.9,296.8,7.1
19.1,303.9,290.4,13.5
19.2,303.9,298.6,5.3
19.3,303.9,290.2,13.7
19.4,303.9,292.0,11.9
19.5,303.9,290.2,13.7
19.6,303.9,295.2,8.7
19.7,303.9,288.4,15.5
19.8,303.9,291.0,12.9
19.9,303.9,289.4,14.5
20.0,303.9,287.4,16.5
20.1,303.9,290.0,13.9
20.2,303.9,296.6,7.3
20.3,303.9,295.0,8.9
20.4,303.9,296.6,7.3
20.5,303.9,295.8,8.1
20.6,303.9,297.0,6.9
20.7,303.9,289.0,14.9
20.8,303.9,296.8,7.1
20.9,303.9,291.8,12.1
21.0,303.9,293.0,10.9
21.1,303.9,293.4,10.5
21.2,303.9,297.6,6.3
21.3,303.9,294.6,9.3
21.4,303.9,296.4,7.5
21.5,303.9,298.2,5.7
21.6,303.9,295.8,8.1
21.7,303.9,293.2,10.7
21.8,303.9,298.0,5.9
21.9,303.9,292.4,11.5
22.0,303.9,294.6,9.3
22.1,303.9,293.0,10.9
22.2,303.9,292.2,11.7
22.3,303.9,291.4,12.5
22.4,303.9,296.8,7.1
22.5,303.9,294.0,9.9
22.6,303.9,294.6,9.3
22.7,303.9,294.4,9.5
22.8,303.9,294.2,9.7
22.9,303.9,287.2,16.7
23.0,303.9,289.6,14.3
23.1,303.9,293.2,10.7
23.2,303.9,293.4,10.5
23.3,303.9,291.4,12.5
23.4,303.9,305.0,0.0
23.5,303.9,301.2,2.7
23.6,303.9,304.8,0.0
23.7,303.9,305.6,0.0
23.8,303.9,312.8,0.0
23.9,303.9,302.0,1.9
24.0,303.9,314.6,0.0
24.1,303.9,303.6,0.3
24.2,303.9,315.0,0.0
24.3,303.9,307.0,0.0
24.4,303.9,312.8,0.0
24.5,303.9,309.2,0.0
24.6,303.9,310.2,0.0
24.7,303.9,310.0,0.0
24.8,303.9,305.2,0.0
24.9,303.9,311.8,0.0
25.0,303.9,302.8,1.1
25.1,303.9,313.0,0.0
25.2,303.9,301.6,2.3
25.3,303.9,313.6,0.0
25.4,303.9,301.6,2.3
25.5,303.9,313.8,0.0
25.6,303.9,303.2,0.7
25.7,303.9,313.2,0.0
25.8,303.9,307.0,0.0
25.9,303.9,310.6,0.0
26.0,303.9,308.0,0.0
26.1,303.9,307.2,0.0
26.2,303.9,309.4,0.0
26.3,303.9,303.0,0.9
26.4,303.9,311.6,0.0
26.5,303.9,301.6,2.3
26.6,303.9,312.8,0.0
26.7,303.9,300.8,3.1
26.8,303.9,313.0,0.0
26.9,303.9,301.0,2.9
27.0,303.9,313.0,0.0
27.1,303.9,304.0,0.0
27.2,303.9,312.4,0.0
27.3,303.9,307.2,0.0
27.4,303.9,309.8,0.0
27.5,303.9,308.4,0.0
27.6,303.9,305.4,0.0
27.7,303.9,309.2,0.0
27.8,303.9,301.6,2.3
27.9,303.9,311.0,0.0
28.0,303.9,300.4,3.5
28.1,303.9,312.4,0.0
28.2,303.9,300.2,3.7
28.3,303.9,312.6,0.0
