Time,BaseRaw,CurrentRaw,Change
25.9,324.1,321.4,2.7
26.0,324.1,326.8,0.0
26.1,324.1,319.0,5.1
26.2,324.1,328.6,0.0
26.3,324.1,317.8,6.3
26.4,324.1,329.4,0.0
26.5,324.1,318.0,6.1
26.6,324.1,329.6,0.0
26.7,324.1,320.4,3.7
26.8,324.1,328.2,0.0
26.9,324.1,322.8,1.3
27.0,324.1,325.6,0.0
27.1,324.1,324.4,0.0
27.2,324.1,321.4,2.7
27.3,324.1,326.2,0.0
27.4,324.1,318.8,5.3
27.5,324.1,328.0,0.0
27.6,324.1,317.6,6.5
27.7,324.1,329.0,0.0
27.8,324.1,318.0,6.1
27.9,324.1,329.4,0.0
