Time,BaseRaw,CurrentRaw,Change
0.0,241.46,245.6,4.139999999999986
0.204,241.46,245.6,4.139999999999986
0.408,241.46,245.4,3.9399999999999977
0.612,241.46,244.6,3.1399999999999864
0.816,241.46,243.4,1.9399999999999977
1.02,241.46,242.0,0.539999999999992
1.224,241.46,240.2,1.2600000000000193
1.429,241.46,238.8,2.6599999999999966
1.633,241.46,238.0,3.460000000000008
1.837,241.46,237.6,3.8600000000000136
2.041,241.46,237.6,3.8600000000000136
2.245,241.46,237.4,4.060000000000002
2.449,241.46,237.4,4.060000000000002
2.653,241.46,237.6,3.8600000000000136
2.857,241.46,237.8,3.6599999999999966
3.061,241.46,237.8,3.6599999999999966
3.265,241.46,238.0,3.460000000000008
3.469,241.46,237.8,3.6599999999999966
3.673,241.46,237.8,3.6599999999999966
3.878,241.46,237.6,3.8600000000000136
4.082,241.46,237.6,3.8600000000000136
4.286,241.46,237.4,4.060000000000002
4.49,241.46,237.4,4.060000000000002
4.694,241.46,237.2,4.260000000000019
4.898,241.46,237.2,4.260000000000019
5.102,241.46,237.2,4.260000000000019
5.306,241.46,238.4,3.0600000000000023
5.51,241.46,240.2,1.2600000000000193
5.714,241.46,242.0,0.539999999999992
5.918,241.46,243.6,2.1399999999999864
6.122,241.46,245.2,3.7399999999999807
6.327,241.46,245.8,4.340000000000003
6.531,241.46,245.6,4.139999999999986
6.735,241.46,245.4,3.9399999999999977
6.939,241.46,245.2,3.7399999999999807
7.143,241.46,244.8,3.3400000000000034
7.347,241.46,244.4,2.9399999999999977
7.551,241.46,244.0,2.539999999999992
7.755,241.46,244.0,2.539999999999992
7.959,241.46,243.8,2.3400000000000034
8.163,241.46,243.6,2.1399999999999864
8.367,241.46,243.6,2.1399999999999864
8.571,241.46,243.8,2.3400000000000034
8.776,241.46,243.6,2.1399999999999864
8.98,241.46,244.0,2.539999999999992
9.184,241.46,244.2,2.7399999999999807
9.388,241.46,244.2,2.7399999999999807
9.592,241.46,244.0,2.539999999999992
9.796,241.46,244.0,2.539999999999992
10.0,241.46,243.8,2.3400000000000034
10.1,241.5,243.4,0.0
10.2,241.5,243.6,0.0
10.3,241.5,243.4,0.0
10.4,241.5,243.2,0.0
10.5,241.5,243.2,0.0
10.6,241.5,243.4,0.0
10.7,241.5,243.0,0.0
