Time,BaseRaw,CurrentRaw,Change
0.0,279.94,251.6,28.340000000000003
0.204,279.94,263.4,16.54000000000002
0.408,279.94,271.8,8.139999999999986
0.612,279.94,274.6,5.339999999999975
0.816,279.94,273.8,6.139999999999986
1.02,279.94,272.0,7.939999999999998
1.224,279.94,262.6,17.339999999999975
1.429,279.94,261.6,18.339999999999975
1.633,279.94,270.2,9.740000000000009
1.837,279.94,283.8,3.8600000000000136
2.041,279.94,296.6,16.660000000000025
2.245,279.94,303.4,23.45999999999998
2.449,279.94,299.6,19.660000000000025
2.653,279.94,288.2,8.259999999999991
2.857,279.94,274.6,5.339999999999975
3.061,279.94,264.0,15.939999999999998
3.265,279.94,261.6,18.339999999999975
3.469,279.94,269.2,10.740000000000009
3.673,279.94,282.0,2.0600000000000023
3.878,279.94,294.4,14.45999999999998
4.082,279.94,301.4,21.45999999999998
4.286,279.94,297.6,17.660000000000025
4.49,279.94,286.4,6.4599999999999795
4.694,279.94,272.8,7.139999999999986
4.898,279.94,262.6,17.339999999999975
5.102,279.94,260.4,19.54000000000002
5.306,279.94,268.2,11.740000000000009
5.51,279.94,281.2,1.259999999999991
5.714,279.94,294.0,14.060000000000002
5.918,279.94,301.2,21.25999999999999
6.122,279.94,297.6,17.660000000000025
6.327,279.94,286.4,6.4599999999999795
6.531,279.94,272.8,7.139999999999986
6.735,279.94,262.6,17.339999999999975
6.939,279.94,260.2,19.74000000000001
7.143,279.94,268.4,11.54000000000002
7.347,279.94,281.8,1.8600000000000136
7.551,279.94,295.0,15.060000000000002
7.755,279.94,302.0,22.060000000000002
7.959,279.94,298.8,18.860000000000014
8.163,279.94,287.6,7.660000000000025
8.367,279.94,274.2,5.740000000000009
8.571,279.94,264.0,15.939999999999998
8.776,279.94,262.4,17.54000000000002
8.98,279.94,270.2,9.740000000000009
9.184,279.94,283.4,3.4599999999999795
9.388,279.94,296.0,16.060000000000002
9.592,279.94,302.8,22.860000000000014
9.796,279.94,298.8,18.860000000000014
10.0,279.94,287.2,7.259999999999991
10.1,279.9,260.8,19.1
10.2,279.9,259.6,20.3
10.3,279.9,268.2,11.7
10.4,279.9,268.4,11.5
10.5,279.9,282.0,0.0
10.6,279.9,283.6,0.0
10.7,279.9,283.8,0.0
10.8,279.9,281.6,0.0
10.9,279.9,282.4,0.0
11.0,279.9,282.8,0.0
11.1,279.9,281.4,0.0
11.2,279.9,283.4,0.0
11.3,279.9,279.8,0.1
11.4,279.9,282.0,0.0
11.5,279.9,281.4,0.0
11.6,279.9,280.8,0.0
11.7,279.9,283.0,0.0
11.8,279.9,280.6,0.0
11.9,279.9,283.0,0.0
12.0,279.9,281.8,0.0
12.1,279.9,282.4,0.0
12.2,279.9,283.2,0.0
12.3,279.9,281.0,0.0
12.4,279.9,283.6,0.0
12.5,279.9,281.8,0.0
12.6,279.9,282.4,0.0
12.7,279.9,282.4,0.0
12.8,279.9,280.6,0.0
12.9,279.9,282.4,0.0
13.0,279.9,278.2,1.7
13.1,279.9,279.6,0.3
13.2,279.9,278.6,1.3
13.3,279.9,277.2,2.7
13.4,279.9,278.4,1.5
13.5,279.9,275.2,4.7
13.6,279.9,277.4,2.5
13.7,279.9,275.6,4.3
13.8,279.9,275.8,4.1
13.9,279.9,276.4,3.5
14.0,279.9,273.8,6.1
14.1,279.9,276.2,3.7
14.2,279.9,274.4,5.5
14.3,279.9,275.4,4.5
14.4,279.9,275.8,4.1
14.5,279.9,274.6,5.3
14.6,279.9,276.8,3.1
14.7,279.9,272.8,7.1
14.8,279.9,275.0,4.9
14.9,279.9,274.2,5.7
15.0,279.9,273.6,6.3
15.1,279.9,275.6,4.3
15.2,279.9,273.0,6.9
15.3,279.9,275.8,4.1
15.4,279.9,274.6,5.3
15.5,279.9,275.0,4.9
15.6,279.9,275.8,4.1
15.7,279.9,273.4,6.5
15.8,279.9,275.8,4.1
15.9,279.9,273.4,6.5
16.0,279.9,274.6,5.3
16.1,279.9,275.0,4.9
16.2,279.9,273.8,6.1
16.3,279.9,276.4,3.5
16.4,279.9,272.4,7.5
16.5,279.9,275.2,4.7
16.6,279.9,274.0,5.9
16.7,279.9,273.6,6.3
16.8,279.9,275.2,4.7
16.9,279.9,272.8,7.1
17.0,279.9,275.6,4.3
17.1,279.9,274.4,5.5
17.2,279.9,275.4,4.5
17.3,279.9,276.2,3.7
17.4,279.9,274.4,5.5
17.5,279.9,277.2,2.7
17.6,279.9,273.4,6.5
17.7,279.9,275.2,4.7
17.8,279.9,274.8,5.1
17.9,279.9,273.8,6.1
18.0,279.9,276.2,3.7
18.1,279.9,273.0,6.9
18.2,279.9,276.4,3.5
18.3,279.9,275.2,4.7
18.4,279.9,275.2,4.7
18.5,279.9,276.2,3.7
18.6,279.9,273.8,6.1
18.7,279.9,276.6,3.3
18.8,279.9,274.4,5.5
18.9,279.9,276.0,3.9
19.0,279.9,276.4,3.5
19.1,279.9,275.0,4.9
19.2,279.9,277.4,2.5
19.3,279.9,273.2,6.7
19.4,279.9,275.8,4.1
19.5,279.9,275.0,4.9
19.6,279.9,274.2,5.7
19.7,279.9,276.0,3.9
19.8,279.9,273.0,6.9
19.9,279.9,276.0,3.9
20.0,279.9,274.2,5.7
20.1,279.9,280.0,0.0
20.2,279.9,273.8,6.1
20.3,279.9,279.8,0.1
20.4,279.9,276.0,3.9
20.5,279.9,276.8,3.1
20.6,279.9,272.6,7.3
20.7,279.9,279.4,0.5
20.8,279.9,271.0,8.9
20.9,279.9,281.6,0.0
21.0,279.9,271.0,8.9
21.1,279.9,283.0,0.0
21.2,279.9,273.0,6.9
21.3,279.9,284.0,0.0
21.4,279.9,277.4,2.5
21.5,279.9,283.2,0.0
21.6,279.9,281.2,0.0
21.7,279.9,282.0,0.0
21.8,279.9,285.2,0.0
21.9,279.9,280.2,0.0
22.0,279.9,289.2,0.0
22.1,279.9,280.0,0.0
22.2,279.9,291.4,0.0
22.3,279.9,280.4,0.0
22.4,279.9,292.4,0.0
22.5,279.9,282.6,0.0
22.6,279.9,291.4,0.0
22.7,279.9,285.6,0.0
22.8,279.9,288.8,0.0
22.9,279.9,287.4,0.0
23.0,279.9,284.8,0.0
23.1,279.9,289.4,0.0
23.2,279.9,281.8,0.0
23.3,279.9,291.4,0.0
23.4,279.9,280.8,0.0
23.5,279.9,292.4,0.0
23.6,279.9,281.6,0.0
23.7,279.9,293.2,0.0
23.8,279.9,284.8,0.0
23.9,279.9,291.4,0.0
24.0,279.9,287.8,0.0
24.1,279.9,288.8,0.0
24.2,279.9,289.4,0.0
24.3,279.9,284.8,0.0
24.4,279.9,292.0,0.0
24.5,279.9,282.8,0.0
24.6,279.9,293.6,0.0
24.7,279.9,282.2,0.0
24.8,279.9,293.6,0.0
24.9,279.9,283.2,0.0
25.0,279.9,292.6,0.0
25.1,279.9,285.4,0.0
25.2,279.9,289.6,0.0
25.3,279.9,287.6,0.0
25.4,279.9,286.2,0.0
25.5,279.9,289.6,0.0
25.6,279.9,282.8,0.0
25.7,279.9,291.6,0.0
25.8,279.9,281.4,0.0
25.9,279.9,292.6,0.0
26.0,279.9,281.2,0.0
