Time,BaseRaw,CurrentRaw,Change
0.0,506.25,546.8,40.549999999999955
0.204,506.25,531.6,25.350000000000023
0.408,506.25,521.8,15.549999999999955
0.612,506.25,518.2,11.950000000000045
0.816,506.25,518.4,12.149999999999977
1.02,506.25,521.6,15.350000000000023
1.224,506.25,530.6,24.350000000000023
1.429,506.25,527.8,21.549999999999955
1.633,506.25,514.2,7.9500000000000455
1.837,506.25,495.8,10.449999999999989
2.041,506.25,480.8,25.44999999999999
2.245,506.25,477.8,28.44999999999999
2.449,506.25,486.8,19.44999999999999
2.653,506.25,503.8,2.4499999999999886
2.857,506.25,522.0,15.75
3.061,506.25,529.6,23.350000000000023
3.265,506.25,525.4,19.149999999999977
3.469,506.25,511.0,4.75
3.673,506.25,492.6,13.649999999999977
3.878,506.25,479.0,27.25
4.082,506.25,478.0,28.25
4.286,506.25,488.6,17.649999999999977
4.49,506.25,506.2,0.05000000000001137
4.694,506.25,524.0,17.75
4.898,506.25,530.0,23.75
5.102,506.25,524.0,17.75
5.306,506.25,508.8,2.5500000000000114
5.51,506.25,490.8,15.449999999999989
5.714,506.25,478.4,27.850000000000023
5.918,506.25,479.2,27.05000000000001
6.122,506.25,491.2,15.050000000000011
6.327,506.25,509.2,2.9499999999999886
6.531,506.25,525.4,19.149999999999977
6.735,506.25,529.4,23.149999999999977
6.939,506.25,521.4,15.149999999999977
7.143,506.25,505.0,1.25
7.347,506.25,487.2,19.05000000000001
7.551,506.25,477.0,29.25
7.755,506.25,480.0,26.25
7.959,506.25,493.6,12.649999999999977
8.163,506.25,512.2,5.9500000000000455
8.367,506.25,527.0,20.75
8.571,506.25,529.2,22.950000000000045
8.776,506.25,519.8,13.549999999999955
8.98,506.25,502.8,3.4499999999999886
9.184,506.25,486.0,20.25
9.388,506.25,477.6,28.649999999999977
9.592,506.25,482.4,23.850000000000023
9.796,506.25,497.0,9.25
10.0,506.25,515.6,9.350000000000023
10.1,506.3,533.4,0.0
10.2,506.3,521.6,0.0
10.3,506.3,522.6,0.0
10.4,506.3,505.0,1.3
10.5,506.3,504.6,1.7
10.6,506.3,501.0,5.3
10.7,506.3,504.0,2.3
10.8,506.3,504.0,2.3
10.9,506.3,502.8,3.5
11.0,506.3,505.4,0.9
11.1,506.3,501.8,4.5
11.2,506.3,505.2,1.1
11.3,506.3,502.4,3.9
11.4,506.3,502.8,3.5
11.5,506.3,504.8,1.5
11.6,506.3,501.6,4.7
11.7,506.3,505.2,1.1
11.8,506.3,500.6,5.7
11.9,506.3,502.8,3.5
12.0,506.3,502.2,4.1
12.1,506.3,499.4,6.9
12.2,506.3,501.8,4.5
12.3,506.3,497.4,8.9
12.4,506.3,499.8,6.5
12.5,506.3,499.2,7.1
12.6,506.3,498.8,7.5
12.7,506.3,501.0,5.3
12.8,506.3,497.4,8.9
12.9,506.3,501.0,5.3
13.0,506.3,496.4,9.9
13.1,506.3,497.4,8.9
13.2,506.3,498.4,7.9
13.3,506.3,495.6,10.7
13.4,506.3,504.2,2.1
13.5,506.3,493.8,12.5
13.6,506.3,509.4,0.0
13.7,506.3,496.6,9.7
13.8,506.3,503.4,2.9
13.9,506.3,501.2,5.1
14.0,506.3,498.6,7.7
14.1,506.3,500.6,5.7
14.2,506.3,497.8,8.5
14.3,506.3,502.0,4.3
14.4,506.3,497.6,8.7
14.5,506.3,500.4,5.9
14.6,506.3,500.6,5.7
14.7,506.3,498.6,7.7
14.8,506.3,501.8,4.5
14.9,506.3,497.4,8.9
15.0,506.3,500.8,5.5
15.1,506.3,499.4,6.9
15.2,506.3,499.2,7.1
15.3,506.3,501.6,4.7
15.4,506.3,498.2,8.1
15.5,506.3,502.4,3.9
15.6,506.3,497.6,8.7
15.7,506.3,499.8,6.5
15.8,506.3,500.4,5.9
15.9,506.3,497.6,8.7
16.0,506.3,501.4,4.9
16.1,506.3,497.0,9.3
16.2,506.3,500.4,5.9
16.3,506.3,500.0,6.3
16.4,506.3,499.6,6.7
16.5,506.3,502.4,3.9
16.6,506.3,498.4,7.9
16.7,506.3,502.2,4.1
16.8,506.3,497.0,9.3
16.9,506.3,498.2,8.1
17.0,506.3,499.0,7.3
17.1,506.3,495.6,10.7
17.2,506.3,504.2,2.1
17.3,506.3,493.4,12.9
17.4,506.3,509.0,0.0
17.5,506.3,494.6,11.7
17.6,506.3,509.4,0.0
