Time,BaseRaw,CurrentRaw,Change
0.0,296.62,321.0,24.379999999999995
0.204,296.62,312.6,15.980000000000018
0.408,296.62,308.6,11.980000000000018
0.612,296.62,308.2,11.579999999999984
0.816,296.62,309.6,12.980000000000018
1.02,296.62,309.6,12.980000000000018
1.224,296.62,315.2,18.579999999999984
1.429,296.62,311.8,15.180000000000007
1.633,296.62,302.4,5.779999999999973
1.837,296.62,290.8,5.819999999999993
2.041,296.62,282.0,14.620000000000005
2.245,296.62,279.8,16.819999999999993
2.449,296.62,286.2,10.420000000000016
2.653,296.62,296.8,0.18000000000000682
2.857,296.62,308.0,11.379999999999995
3.061,296.62,315.2,18.579999999999984
3.265,296.62,313.2,16.579999999999984
3.469,296.62,304.4,7.779999999999973
3.673,296.62,293.0,3.6200000000000045
3.878,296.62,283.4,13.220000000000027
4.082,296.62,279.4,17.220000000000027
4.286,296.62,284.2,12.420000000000016
4.49,296.62,294.6,2.019999999999982
4.694,296.62,306.2,9.579999999999984
4.898,296.62,314.2,17.579999999999984
5.102,296.62,313.4,16.779999999999973
5.306,296.62,305.8,9.180000000000007
5.51,296.62,294.6,2.019999999999982
5.714,296.62,284.6,12.019999999999982
5.918,296.62,280.2,16.420000000000016
6.122,296.62,284.6,12.019999999999982
6.327,296.62,294.8,1.8199999999999932
6.531,296.62,306.4,9.779999999999973
6.735,296.62,314.8,18.180000000000007
6.939,296.62,314.0,17.379999999999995
7.143,296.62,305.4,8.779999999999973
7.347,296.62,292.2,4.420000000000016
7.551,296.62,280.0,16.620000000000005
7.755,296.62,272.8,23.819999999999993
7.959,296.62,274.4,22.220000000000027
8.163,296.62,283.0,13.620000000000005
8.367,296.62,294.6,2.019999999999982
8.571,296.62,303.6,6.980000000000018
8.776,296.62,305.4,8.779999999999973
8.98,296.62,299.8,3.180000000000007
9.184,296.62,289.6,7.019999999999982
9.388,296.62,278.8,17.819999999999993
9.592,296.62,272.4,24.220000000000027
9.796,296.62,273.6,23.019999999999982
10.0,296.62,281.8,14.819999999999993
10.1,296.6,303.6,0.0
10.2,296.6,300.4,0.0
10.3,296.6,302.0,0.0
10.4,296.6,297.4,0.0
10.5,296.6,289.6,7.0
10.6,296.6,290.0,6.6
10.7,296.6,290.4,6.2
10.8,296.6,292.6,4.0
10.9,296.6,291.2,5.4
11.0,296.6,290.0,6.6
11.1,296.6,280.2,16.4
11.2,296.6,277.6,19.0
11.3,296.6,255.8,40.8
11.4,296.6,252.8,43.8
11.5,296.6,246.2,50.4
11.6,296.6,233.4,63.2
11.7,296.6,236.8,59.8
11.8,296.6,242.8,53.8
11.9,296.6,230.6,66.0
12.0,296.6,236.8,59.8
12.1,296.6,242.0,54.6
12.2,296.6,229.8,66.8
12.3,296.6,236.6,60.0
12.4,296.6,240.8,55.8
12.5,296.6,228.8,67.8
12.6,296.6,236.6,60.0
12.7,296.6,239.0,57.6
12.8,296.6,227.6,69.0
12.9,296.6,236.4,60.2
13.0,296.6,236.8,59.8
13.1,296.6,226.2,70.4
13.2,296.6,236.2,60.4
13.3,296.6,235.2,61.4
13.4,296.6,225.4,71.2
13.5,296.6,236.4,60.2
13.6,296.6,234.0,62.6
13.7,296.6,225.4,71.2
13.8,296.6,236.8,59.8
13.9,296.6,233.0,63.6
14.0,296.6,226.2,70.4
14.1,296.6,237.8,58.8
14.2,296.6,232.4,64.2
14.3,296.6,228.2,68.4
14.4,296.6,239.8,56.8
14.5,296.6,232.8,63.8
14.6,296.6,230.8,65.8
14.7,296.6,242.2,54.4
14.8,296.6,232.6,64.0
14.9,296.6,232.2,64.4
15.0,296.6,242.8,53.8
15.1,296.6,231.4,65.2
15.2,296.6,232.2,64.4
15.3,296.6,242.4,54.2
15.4,296.6,230.2,66.4
15.5,296.6,232.4,64.2
15.6,296.6,242.0,54.6
15.7,296.6,229.6,67.0
15.8,296.6,232.8,63.8
15.9,296.6,241.2,55.4
16.0,296.6,229.0,67.6
16.1,296.6,233.6,63.0
16.2,296.6,241.6,55.0
16.3,296.6,229.8,66.8
16.4,296.6,236.0,60.6
16.5,296.6,242.8,53.8
16.6,296.6,231.4,65.2
16.7,296.6,239.2,57.4
16.8,296.6,246.0,50.6
16.9,296.6,235.6,61.0
17.0,296.6,245.0,51.6
17.1,296.6,250.4,46.2
17.2,296.6,239.6,57.0
17.3,296.6,248.6,48.0
17.4,296.6,250.2,46.4
