Time,BaseRaw,CurrentRaw,Change
0.0,258.44,257.8,0.6399999999999864
0.204,258.44,257.6,0.839999999999975
0.408,258.44,257.6,0.839999999999975
0.612,258.44,257.6,0.839999999999975
0.816,258.44,257.6,0.839999999999975
1.02,258.44,258.0,0.4399999999999977
1.224,258.44,258.2,0.2400000000000091
1.429,258.44,258.2,0.2400000000000091
1.633,258.44,258.2,0.2400000000000091
1.837,258.44,258.2,0.2400000000000091
2.041,258.44,258.2,0.2400000000000091
2.245,258.44,258.0,0.4399999999999977
2.449,258.44,258.2,0.2400000000000091
2.653,258.44,258.2,0.2400000000000091
2.857,258.44,258.4,0.040000000000020464
3.061,258.44,258.4,0.040000000000020464
3.265,258.44,258.4,0.040000000000020464
3.469,258.44,258.4,0.040000000000020464
3.673,258.44,258.6,0.160000000000025
3.878,258.44,258.6,0.160000000000025
4.082,258.44,258.8,0.36000000000001364
4.286,258.44,259.0,0.5600000000000023
4.49,258.44,259.0,0.5600000000000023
4.694,258.44,258.8,0.36000000000001364
4.898,258.44,258.6,0.160000000000025
5.102,258.44,258.6,0.160000000000025
5.306,258.44,258.4,0.040000000000020464
5.51,258.44,258.2,0.2400000000000091
5.714,258.44,258.2,0.2400000000000091
5.918,258.44,258.2,0.2400000000000091
6.122,258.44,258.2,0.2400000000000091
6.327,258.44,258.2,0.2400000000000091
6.531,258.44,258.4,0.040000000000020464
6.735,258.44,258.6,0.160000000000025
6.939,258.44,258.6,0.160000000000025
7.143,258.44,258.6,0.160000000000025
7.347,258.44,258.8,0.36000000000001364
7.551,258.44,258.8,0.36000000000001364
7.755,258.44,258.8,0.36000000000001364
7.959,258.44,259.0,0.5600000000000023
8.163,258.44,259.2,0.7599999999999909
8.367,258.44,259.2,0.7599999999999909
8.571,258.44,259.0,0.5600000000000023
8.776,258.44,259.0,0.5600000000000023
8.98,258.44,259.0,0.5600000000000023
9.184,258.44,258.6,0.160000000000025
9.388,258.44,258.4,0.040000000000020464
9.592,258.44,258.4,0.040000000000020464
9.796,258.44,258.4,0.040000000000020464
10.0,258.44,258.4,0.040000000000020464
10.1,258.4,258.4,0.0
10.2,258.4,258.4,0.0
10.3,258.4,258.4,0.0
10.4,258.4,258.2,0.2
10.5,258.4,258.2,0.2
10.6,258.4,258.2,0.2
10.7,258.4,258.4,0.0
10.8,258.4,258.2,0.2
10.9,258.4,258.4,0.0
11.0,258.4,258.6,0.0
11.1,258.4,259.0,0.0
11.2,258.4,258.8,0.0
11.3,258.4,259.0,0.0
11.4,258.4,258.8,0.0
11.5,258.4,258.6,0.0
11.6,258.4,258.2,0.2
11.7,258.4,258.4,0.0
11.8,258.4,258.2,0.2
11.9,258.4,258.2,0.2
12.0,258.4,258.4,0.0
12.1,258.4,258.4,0.0
12.2,258.4,258.2,0.2
12.3,258.4,258.4,0.0
12.4,258.4,258.6,0.0
12.5,258.4,258.4,0.0
12.6,258.4,258.6,0.0
12.7,258.4,258.8,0.0
12.8,258.4,258.6,0.0
12.9,258.4,258.4,0.0
13.0,258.4,258.6,0.0
13.1,258.4,258.2,0.2
13.2,258.4,258.0,0.4
13.3,258.4,258.0,0.4
13.4,258.4,258.0,0.4
13.5,258.4,257.8,0.6
13.6,258.4,258.2,0.2
13.7,258.4,258.2,0.2
13.8,258.4,258.4,0.0
13.9,258.4,258.4,0.0
14.0,258.4,258.4,0.0
14.1,258.4,258.2,0.2
14.2,258.4,258.0,0.4
14.3,258.4,257.6,0.8
14.4,258.4,257.4,1.0
14.5,258.4,257.2,1.2
14.6,258.4,256.8,1.6
14.7,258.4,256.6,1.8
14.8,258.4,256.2,2.2
14.9,258.4,255.6,2.8
15.0,258.4,255.0,3.4
15.1,258.4,254.4,4.0
15.2,258.4,253.6,4.8
15.3,258.4,253.2,5.2
15.4,258.4,252.4,6.0
15.5,258.4,252.0,6.4
15.6,258.4,251.8,6.6
15.7,258.4,251.6,6.8
15.8,258.4,251.2,7.2
15.9,258.4,251.2,7.2
16.0,258.4,251.0,7.4
16.1,258.4,251.0,7.4
16.2,258.4,251.0,7.4
16.3,258.4,251.0,7.4
16.4,258.4,251.0,7.4
16.5,258.4,250.8,7.6
16.6,258.4,250.4,8.0
16.7,258.4,250.2,8.2
16.8,258.4,250.0,8.4
16.9,258.4,250.6,7.8
17.0,258.4,253.4,5.0
17.1,258.4,261.4,0.0
17.2,258.4,274.4,0.0
17.3,258.4,288.4,0.0
17.4,258.4,302.4,0.0
17.5,258.4,313.8,0.0
17.6,258.4,320.0,0.0
17.7,258.4,321.0,0.0
17.8,258.4,321.4,0.0
17.9,258.4,321.0,0.0
18.0,258.4,321.2,0.0
18.1,258.4,321.6,0.0
18.2,258.4,322.0,0.0
18.3,258.4,322.0,0.0
18.4,258.4,322.6,0.0
18.5,258.4,322.8,0.0
18.6,258.4,323.0,0.0
18.7,258.4,323.6,0.0
18.8,258.4,324.2,0.0
18.9,258.4,324.4,0.0
19.0,258.4,324.8,0.0
19.1,258.4,325.0,0.0
19.2,258.4,324.8,0.0
19.3,258.4,325.0,0.0
19.4,258.4,325.2,0.0
19.5,258.4,326.0,0.0
19.6,258.4,326.6,0.0
19.7,258.4,327.6,0.0
19.8,258.4,328.4,0.0
19.9,258.4,329.0,0.0
20.0,258.4,329.0,0.0
20.1,258.4,329.2,0.0
20.2,258.4,329.4,0.0
20.3,258.4,329.4,0.0
20.4,258.4,329.4,0.0
20.5,258.4,329.6,0.0
20.6,258.4,329.8,0.0
20.7,258.4,329.4,0.0
20.8,258.4,329.2,0.0
20.9,258.4,329.2,0.0
21.0,258.4,329.2,0.0
21.1,258.4,329.2,0.0
21.2,258.4,329.4,0.0
21.3,258.4,329.4,0.0
21.4,258.4,329.4,0.0
21.5,258.4,329.4,0.0
21.6,258.4,329.4,0.0
21.7,258.4,329.4,0.0
21.8,258.4,329.6,0.0
21.9,258.4,329.8,0.0
22.0,258.4,329.6,0.0
22.1,258.4,329.4,0.0
22.2,258.4,329.6,0.0
22.3,258.4,329.4,0.0
22.4,258.4,329.0,0.0
22.5,258.4,328.6,0.0
22.6,258.4,327.8,0.0
22.7,258.4,326.8,0.0
22.8,258.4,326.0,0.0
22.9,258.4,325.4,0.0
23.0,258.4,324.6,0.0
23.1,258.4,324.2,0.0
23.2,258.4,323.8,0.0
23.3,258.4,323.4,0.0
23.4,258.4,323.0,0.0
23.5,258.4,323.2,0.0
23.6,258.4,323.0,0.0
23.7,258.4,323.0,0.0
23.8,258.4,322.8,0.0
23.9,258.4,318.6,0.0
24.0,258.4,306.4,0.0
24.1,258.4,291.8,0.0
24.2,258.4,276.8,0.0
24.3,258.4,262.2,0.0
24.4,258.4,251.4,7.0
24.5,258.4,248.4,10.0
24.6,258.4,248.0,10.4
24.7,258.4,248.0,10.4
24.8,258.4,247.8,10.6
24.9,258.4,247.8,10.6
25.0,258.4,248.2,10.2
25.1,258.4,248.6,9.8
25.2,258.4,249.4,9.0
25.3,258.4,250.0,8.4
25.4,258.4,250.6,7.8
25.5,258.4,250.8,7.6
25.6,258.4,251.2,7.2
25.7,258.4,251.6,6.8
25.8,258.4,252.2,6.2
25.9,258.4,252.8,5.6
26.0,258.4,253.6,4.8
26.1,258.4,254.6,3.8
26.2,258.4,255.0,3.4
26.3,258.4,255.6,2.8
26.4,258.4,256.2,2.2
26.5,258.4,256.8,1.6
26.6,258.4,257.0,1.4
26.7,258.4,257.4,1.0
26.8,258.4,257.8,0.6
26.9,258.4,258.0,0.4
27.0,258.4,258.0,0.4
27.1,258.4,258.4,0.0
27.2,258.4,258.6,0.0
27.3,258.4,258.4,0.0
27.4,258.4,258.4,0.0
27.5,258.4,258.4,0.0
27.6,258.4,258.2,0.2
27.7,258.4,258.0,0.4
27.8,258.4,258.0,0.4
27.9,258.4,258.0,0.4
28.0,258.4,257.8,0.6
28.1,258.4,257.8,0.6
28.2,258.4,257.8,0.6
28.3,258.4,257.8,0.6
28.4,258.4,258.0,0.4
28.5,258.4,258.2,0.2
28.6,258.4,258.0,0.4
28.7,258.4,258.0,0.4
28.8,258.4,258.0,0.4
28.9,258.4,258.0,0.4
29.0,258.4,258.0,0.4
29.1,258.4,258.2,0.2
29.2,258.4,258.0,0.4
29.3,258.4,258.0,0.4
29.4,258.4,257.8,0.6
29.5,258.4,258.0,0.4
