Time,BaseRaw,CurrentRaw,Change
0.0,305.53,276.8,28.72999999999996
0.204,305.53,290.0,15.529999999999973
0.408,305.53,300.0,5.529999999999973
0.612,305.53,303.2,2.329999999999984
0.816,305.53,303.2,2.329999999999984
1.02,305.53,300.8,4.729999999999961
1.224,305.53,290.6,14.92999999999995
1.429,305.53,289.8,15.729999999999961
1.633,305.53,299.4,6.1299999999999955
1.837,305.53,313.0,7.470000000000027
2.041,305.53,325.2,19.670000000000016
2.245,305.53,328.6,23.07000000000005
2.449,305.53,321.0,15.470000000000027
2.653,305.53,307.8,2.2700000000000387
2.857,305.53,294.8,10.729999999999961
3.061,305.53,288.4,17.129999999999995
3.265,305.53,292.6,12.92999999999995
3.469,305.53,304.6,0.92999999999995
3.673,305.53,319.0,13.470000000000027
3.878,305.53,329.6,24.07000000000005
4.082,305.53,327.2,21.670000000000016
4.286,305.53,316.4,10.870000000000005
4.49,305.53,302.2,3.329999999999984
4.694,305.53,289.8,15.729999999999961
4.898,305.53,285.8,19.72999999999996
5.102,305.53,293.6,11.92999999999995
5.306,305.53,307.2,1.670000000000016
5.51,305.53,320.2,14.670000000000016
5.714,305.53,327.8,22.27000000000004
5.918,305.53,322.6,17.07000000000005
6.122,305.53,310.8,5.270000000000039
6.327,305.53,297.0,8.529999999999973
6.531,305.53,287.4,18.129999999999995
6.735,305.53,286.8,18.72999999999996
6.939,305.53,297.0,8.529999999999973
7.143,305.53,310.8,5.270000000000039
7.347,305.53,323.2,17.670000000000016
7.551,305.53,326.2,20.670000000000016
7.755,305.53,318.8,13.270000000000039
7.959,305.53,305.6,0.07000000000005002
8.163,305.53,292.6,12.92999999999995
8.367,305.53,286.0,19.529999999999973
8.571,305.53,290.2,15.329999999999984
8.776,305.53,301.8,3.7299999999999613
8.98,305.53,315.6,10.07000000000005
9.184,305.53,326.2,20.670000000000016
9.388,305.53,324.6,19.07000000000005
9.592,305.53,314.8,9.270000000000039
9.796,305.53,301.0,4.529999999999973
10.0,305.53,289.0,16.529999999999973
10.1,305.5,288.8,16.7
10.2,305.5,288.2,17.3
10.3,305.5,301.4,4.1
10.4,305.5,299.6,5.9
10.5,305.5,305.4,0.1
10.6,305.5,299.4,6.1
10.7,305.5,307.4,0.0
10.8,305.5,306.2,0.0
10.9,305.5,307.0,0.0
11.0,305.5,307.6,0.0
11.1,305.5,305.8,0.0
11.2,305.5,308.2,0.0
11.3,305.5,303.0,2.5
11.4,305.5,305.2,0.3
11.5,305.5,304.8,0.7
11.6,305.5,303.8,1.7
11.7,305.5,306.0,0.0
11.8,305.5,302.6,2.9
11.9,305.5,306.8,0.0
12.0,305.5,305.2,0.3
12.1,305.5,306.0,0.0
12.2,305.5,307.0,0.0
12.3,305.5,305.0,0.5
12.4,305.5,308.0,0.0
12.5,305.5,304.6,0.9
12.6,305.5,306.2,0.0
12.7,305.5,306.0,0.0
12.8,305.5,304.8,0.7
12.9,305.5,307.0,0.0
13.0,305.5,302.6,2.9
13.1,305.5,307.2,0.0
13.2,305.5,306.0,0.0
13.3,305.5,306.2,0.0
13.4,305.5,307.6,0.0
13.5,305.5,305.0,0.5
13.6,305.5,307.6,0.0
13.7,305.5,305.0,0.5
13.8,305.5,306.4,0.0
13.9,305.5,306.6,0.0
14.0,305.5,305.0,0.5
14.1,305.5,307.6,0.0
14.2,305.5,302.0,3.5
14.3,305.5,306.2,0.0
14.4,305.5,305.2,0.3
14.5,305.5,305.8,0.0
14.6,305.5,308.0,0.0
14.7,305.5,306.0,0.0
14.8,305.5,309.6,0.0
14.9,305.5,308.0,0.0
15.0,305.5,309.2,0.0
15.1,305.5,309.4,0.0
15.2,305.5,307.8,0.0
15.3,305.5,310.0,0.0
15.4,305.5,303.8,1.7
15.5,305.5,306.6,0.0
15.6,305.5,305.2,0.3
15.7,305.5,303.6,1.9
15.8,305.5,304.6,0.9
15.9,305.5,300.2,5.3
16.0,305.5,299.2,6.3
16.1,305.5,294.8,10.7
16.2,305.5,299.0,6.5
16.3,305.5,296.0,9.5
16.4,305.5,293.2,12.3
16.5,305.5,300.4,5.1
16.6,305.5,287.6,17.9
16.7,305.5,294.0,11.5
16.8,305.5,288.8,16.7
16.9,305.5,290.8,14.7
17.0,305.5,291.2,14.3
17.1,305.5,293.8,11.7
17.2,305.5,296.0,9.5
17.3,305.5,290.6,14.9
17.4,305.5,302.4,3.1
17.5,305.5,291.4,14.1
17.6,305.5,304.2,1.3
17.7,305.5,293.8,11.7
17.8,305.5,304.8,0.7
17.9,305.5,296.0,9.5
18.0,305.5,299.4,6.1
18.1,305.5,299.0,6.5
18.2,305.5,295.6,9.9
18.3,305.5,297.2,8.3
18.4,305.5,294.4,11.1
18.5,305.5,301.8,3.7
18.6,305.5,292.8,12.7
18.7,305.5,304.2,1.3
18.8,305.5,295.8,9.7
18.9,305.5,298.6,6.9
19.0,305.5,298.4,7.1
19.1,305.5,294.6,10.9
19.2,305.5,296.4,9.1
19.3,305.5,291.2,14.3
19.4,305.5,300.2,5.3
19.5,305.5,288.0,17.5
19.6,305.5,300.8,4.7
19.7,305.5,287.6,17.9
19.8,305.5,298.6,6.9
19.9,305.5,286.0,19.5
20.0,305.5,290.6,14.9
20.1,305.5,291.2,14.3
20.2,305.5,292.2,13.3
20.3,305.5,286.8,18.7
20.4,305.5,299.0,6.5
20.5,305.5,295.0,10.5
20.6,305.5,287.2,18.3
20.7,305.5,299.6,5.9
20.8,305.5,295.2,10.3
20.9,305.5,287.6,17.9
21.0,305.5,300.2,5.3
21.1,305.5,295.8,9.7
21.2,305.5,294.2,11.3
21.3,305.5,302.2,3.3
21.4,305.5,299.2,6.3
21.5,305.5,298.0,7.5
21.6,305.5,298.4,7.1
21.7,305.5,300.8,4.7
21.8,305.5,292.4,13.1
21.9,305.5,302.2,3.3
22.0,305.5,296.0,9.5
22.1,305.5,302.4,3.1
22.2,305.5,297.8,7.7
22.3,305.5,301.4,4.1
22.4,305.5,301.4,4.1
22.5,305.5,297.2,8.3
22.6,305.5,303.8,1.7
22.7,305.5,295.0,10.5
22.8,305.5,303.8,1.7
22.9,305.5,296.6,8.9
23.0,305.5,303.2,2.3
23.1,305.5,298.0,7.5
23.2,305.5,302.6,2.9
23.3,305.5,302.8,2.7
23.4,305.5,300.4,5.1
23.5,305.5,306.4,0.0
23.6,305.5,298.6,6.9
23.7,305.5,307.8,0.0
23.8,305.5,295.4,10.1
23.9,305.5,301.8,3.7
24.0,305.5,295.2,10.3
24.1,305.5,295.2,10.3
24.2,305.5,294.8,10.7
24.3,305.5,303.0,2.5
24.4,305.5,299.8,5.7
24.5,305.5,304.4,1.1
24.6,305.5,306.2,0.0
24.7,305.5,306.4,0.0
24.8,305.5,298.8,6.7
24.9,305.5,307.2,0.0
25.0,305.5,295.4,10.1
25.1,305.5,303.2,2.3
25.2,305.5,297.2,8.3
25.3,305.5,301.6,3.9
25.4,305.5,299.0,6.5
25.5,305.5,301.8,3.7
25.6,305.5,305.8,0.0
25.7,305.5,299.6,5.9
25.8,305.5,309.6,0.0
25.9,305.5,299.6,5.9
26.0,305.5,311.4,0.0
26.1,305.5,299.8,5.7
26.2,305.5,311.6,0.0
26.3,305.5,302.4,3.1
26.4,305.5,311.2,0.0
26.5,305.5,306.4,0.0
26.6,305.5,308.8,0.0
26.7,305.5,308.2,0.0
26.8,305.5,305.0,0.5
26.9,305.5,309.6,0.0
27.0,305.5,301.0,4.5
27.1,305.5,311.2,0.0
27.2,305.5,300.2,5.3
27.3,305.5,312.2,0.0
27.4,305.5,301.0,4.5
27.5,305.5,313.2,0.0
27.6,305.5,305.8,0.0
27.7,305.5,312.2,0.0
27.8,305.5,308.6,0.0
27.9,305.5,309.8,0.0
28.0,305.5,309.8,0.0
28.1,305.5,304.6,0.9
28.2,305.5,312.0,0.0
28.3,305.5,302.6,2.9
28.4,305.5,313.8,0.0
28.5,305.5,302.6,2.9
28.6,305.5,314.6,0.0
28.7,305.5,303.6,1.9
28.8,305.5,314.8,0.0
28.9,305.5,307.6,0.0
29.0,305.5,312.6,0.0
29.1,305.5,309.8,0.0
29.2,305.5,309.6,0.0
29.3,305.5,311.0,0.0
29.4,305.5,305.0,0.5
29.5,305.5,313.2,0.0
29.6,305.5,303.2,2.3
29.7,305.5,314.6,0.0
29.8,305.5,303.0,2.5
29.9,305.5,314.4,0.0
30.0,305.5,304.0,1.5
30.1,305.5,314.0,0.0
