Time,BaseRaw,CurrentRaw,Change
0.0,250.27,232.4,17.870000000000005
0.204,250.27,231.0,19.27000000000001
0.408,250.27,225.8,24.47
0.612,250.27,219.0,31.27000000000001
0.816,250.27,214.0,36.27000000000001
1.02,250.27,222.6,27.670000000000016
1.224,250.27,230.2,20.07000000000002
1.429,250.27,243.8,6.469999999999999
1.633,250.27,259.2,8.929999999999978
1.837,250.27,270.2,19.92999999999998
2.041,250.27,269.0,18.72999999999999
2.245,250.27,258.8,8.530000000000001
2.449,250.27,244.2,6.070000000000022
2.653,250.27,230.8,19.47
2.857,250.27,226.6,23.670000000000016
3.061,250.27,234.0,16.27000000000001
3.265,250.27,249.8,0.46999999999999886
3.469,250.27,268.8,18.53
3.673,250.27,284.0,33.72999999999999
3.878,250.27,284.4,34.12999999999997
4.082,250.27,274.0,23.72999999999999
4.286,250.27,257.2,6.929999999999978
4.49,250.27,240.0,10.27000000000001
4.694,250.27,230.0,20.27000000000001
4.898,250.27,233.0,17.27000000000001
5.102,250.27,246.0,4.27000000000001
5.306,250.27,263.0,12.72999999999999
5.51,250.27,277.4,27.129999999999967
5.714,250.27,278.8,28.53
5.918,250.27,269.6,19.330000000000013
6.122,250.27,253.6,3.329999999999984
6.327,250.27,237.0,13.27000000000001
6.531,250.27,227.4,22.870000000000005
6.735,250.27,231.0,19.27000000000001
6.939,250.27,244.2,6.070000000000022
7.143,250.27,261.4,11.129999999999967
7.347,250.27,276.0,25.72999999999999
7.551,250.27,278.0,27.72999999999999
7.755,250.27,269.0,18.72999999999999
7.959,250.27,252.8,2.530000000000001
8.163,250.27,236.0,14.27000000000001
8.367,250.27,225.8,24.47
8.571,250.27,229.0,21.27000000000001
8.776,250.27,242.2,8.070000000000022
8.98,250.27,260.0,9.72999999999999
9.184,250.27,275.6,25.330000000000013
9.388,250.27,279.6,29.330000000000013
9.592,250.27,271.8,21.53
9.796,250.27,256.2,5.929999999999978
10.0,250.27,239.2,11.070000000000022
10.1,250.3,224.8,25.5
10.2,250.3,224.6,25.7
10.3,250.3,242.0,8.3
10.4,250.3,242.4,7.9
10.5,250.3,250.8,0.0
10.6,250.3,253.2,0.0
10.7,250.3,252.8,0.0
10.8,250.3,252.0,0.0
10.9,250.3,251.0,0.0
11.0,250.3,253.0,0.0
11.1,250.3,250.2,0.1
11.2,250.3,253.8,0.0
11.3,250.3,253.2,0.0
11.4,250.3,253.0,0.0
11.5,250.3,254.2,0.0
11.6,250.3,252.0,0.0
11.7,250.3,254.0,0.0
11.8,250.3,253.0,0.0
11.9,250.3,253.8,0.0
12.0,250.3,253.8,0.0
12.1,250.3,251.4,0.0
12.2,250.3,252.8,0.0
12.3,250.3,249.4,0.9
12.4,250.3,248.8,1.5
12.5,250.3,247.8,2.5
12.6,250.3,245.4,4.9
12.7,250.3,245.2,5.1
12.8,250.3,238.8,11.5
12.9,250.3,245.0,5.3
13.0,250.3,237.6,12.7
13.1,250.3,239.8,10.5
13.2,250.3,231.0,19.3
13.3,250.3,233.6,16.7
13.4,250.3,221.8,28.5
13.5,250.3,216.8,33.5
13.6,250.3,223.6,26.7
13.7,250.3,217.0,33.3
13.8,250.3,214.0,36.3
13.9,250.3,227.0,23.3
14.0,250.3,218.2,32.1
14.1,250.3,217.0,33.3
14.2,250.3,229.0,21.3
14.3,250.3,217.8,32.5
14.4,250.3,218.2,32.1
14.5,250.3,229.6,20.7
