Time,BaseRaw,CurrentRaw,Change
0.0,303.98,299.4,4.580000000000041
0.204,303.98,298.4,5.580000000000041
0.408,303.98,293.8,10.180000000000007
0.612,303.98,287.4,16.58000000000004
0.816,303.98,282.6,21.379999999999995
1.02,303.98,288.0,15.980000000000018
1.224,303.98,293.2,10.78000000000003
1.429,303.98,303.6,0.37999999999999545
1.633,303.98,315.0,11.019999999999982
1.837,303.98,322.0,18.019999999999982
2.041,303.98,319.8,15.819999999999993
2.245,303.98,311.0,7.019999999999982
2.449,303.98,299.6,4.3799999999999955
2.653,303.98,291.0,12.980000000000018
2.857,303.98,289.0,14.980000000000018
3.061,303.98,295.6,8.379999999999995
3.265,303.98,306.4,2.419999999999959
3.469,303.98,316.8,12.819999999999993
3.673,303.98,321.8,17.819999999999993
3.878,303.98,317.8,13.819999999999993
4.082,303.98,307.8,3.819999999999993
4.286,303.98,296.6,7.3799999999999955
4.49,303.98,289.0,14.980000000000018
4.694,303.98,288.6,15.379999999999995
4.898,303.98,296.4,7.580000000000041
5.102,303.98,308.0,4.019999999999982
5.306,303.98,318.2,14.21999999999997
5.51,303.98,321.4,17.41999999999996
5.714,303.98,316.4,12.419999999999959
5.918,303.98,306.2,2.2199999999999704
6.122,303.98,295.4,8.580000000000041
6.327,303.98,289.2,14.78000000000003
6.531,303.98,291.2,12.78000000000003
6.735,303.98,300.2,3.7800000000000296
6.939,303.98,311.8,7.819999999999993
7.143,303.98,321.4,17.41999999999996
7.347,303.98,322.4,18.41999999999996
7.551,303.98,316.2,12.21999999999997
7.755,303.98,305.2,1.2199999999999704
7.959,303.98,294.8,9.180000000000007
8.163,303.98,289.6,14.379999999999995
8.367,303.98,293.2,10.78000000000003
8.571,303.98,302.8,1.1800000000000068
8.776,303.98,314.8,10.819999999999993
8.98,303.98,323.4,19.41999999999996
9.184,303.98,322.8,18.819999999999993
9.388,303.98,315.6,11.620000000000005
9.592,303.98,304.2,0.21999999999997044
9.796,303.98,294.2,9.78000000000003
10.0,303.98,290.0,13.980000000000018
10.1,304.0,303.4,0.6
10.2,304.0,308.2,0.0
10.3,304.0,310.4,0.0
10.4,304.0,315.8,0.0
10.5,304.0,306.8,0.0
10.6,304.0,308.0,0.0
10.7,304.0,306.0,0.0
10.8,304.0,308.6,0.0
10.9,304.0,307.8,0.0
11.0,304.0,308.6,0.0
11.1,304.0,309.4,0.0
11.2,304.0,308.0,0.0
11.3,304.0,309.8,0.0
11.4,304.0,306.8,0.0
11.5,304.0,308.4,0.0
11.6,304.0,308.4,0.0
11.7,304.0,307.4,0.0
11.8,304.0,309.4,0.0
11.9,304.0,306.6,0.0
12.0,304.0,308.8,0.0
12.1,304.0,307.8,0.0
12.2,304.0,308.2,0.0
12.3,304.0,309.6,0.0
12.4,304.0,307.8,0.0
12.5,304.0,310.0,0.0
12.6,304.0,309.0,0.0
12.7,304.0,309.4,0.0
12.8,304.0,309.2,0.0
12.9,304.0,307.6,0.0
13.0,304.0,309.2,0.0
13.1,304.0,305.8,0.0
13.2,304.0,307.4,0.0
13.3,304.0,307.4,0.0
13.4,304.0,306.4,0.0
13.5,304.0,308.2,0.0
13.6,304.0,305.8,0.0
13.7,304.0,308.0,0.0
13.8,304.0,307.0,0.0
13.9,304.0,307.2,0.0
14.0,304.0,308.2,0.0
14.1,304.0,305.6,0.0
14.2,304.0,307.2,0.0
14.3,304.0,306.0,0.0
14.4,304.0,307.2,0.0
14.5,304.0,308.2,0.0
14.6,304.0,308.2,0.0
14.7,304.0,310.2,0.0
14.8,304.0,305.8,0.0
14.9,304.0,302.4,1.6
15.0,304.0,297.2,6.8
15.1,304.0,291.0,13.0
15.2,304.0,289.6,14.4
15.3,304.0,279.4,24.6
15.4,304.0,285.6,18.4
15.5,304.0,283.4,20.6
15.6,304.0,283.0,21.0
15.7,304.0,280.8,23.2
15.8,304.0,290.6,13.4
15.9,304.0,283.2,20.8
16.0,304.0,285.8,18.2
16.1,304.0,291.0,13.0
16.2,304.0,287.6,16.4
16.3,304.0,289.0,15.0
16.4,304.0,287.8,16.2
16.5,304.0,286.4,17.6
16.6,304.0,288.2,15.8
16.7,304.0,282.8,21.2
16.8,304.0,283.2,20.8
16.9,304.0,289.2,14.8
17.0,304.0,282.6,21.4
17.1,304.0,287.6,16.4
17.2,304.0,288.4,15.6
17.3,304.0,282.0,22.0
17.4,304.0,287.4,16.6
17.5,304.0,284.4,19.6
17.6,304.0,278.0,26.0
17.7,304.0,288.2,15.8
17.8,304.0,284.6,19.4
17.9,304.0,278.6,25.4
18.0,304.0,288.8,15.2
18.1,304.0,284.2,19.8
18.2,304.0,278.8,25.2
18.3,304.0,288.8,15.2
18.4,304.0,283.6,20.4
18.5,304.0,279.2,24.8
18.6,304.0,289.2,14.8
18.7,304.0,283.4,20.6
18.8,304.0,283.6,20.4
18.9,304.0,289.4,14.6
19.0,304.0,286.6,17.4
19.1,304.0,287.6,16.4
19.2,304.0,288.6,15.4
19.3,304.0,282.0,22.0
19.4,304.0,287.0,17.0
19.5,304.0,283.8,20.2
19.6,304.0,277.2,26.8
19.7,304.0,286.6,17.4
19.8,304.0,282.6,21.4
19.9,304.0,277.4,26.6
20.0,304.0,287.6,16.4
20.1,304.0,287.8,16.2
20.2,304.0,279.4,24.6
20.3,304.0,287.2,16.8
20.4,304.0,296.2,7.8
20.5,304.0,289.0,15.0
20.6,304.0,292.2,11.8
20.7,304.0,303.4,0.6
20.8,304.0,297.4,6.6
20.9,304.0,296.2,7.8
21.0,304.0,294.4,9.6
21.1,304.0,299.8,4.2
21.2,304.0,289.6,14.4
21.3,304.0,294.8,9.2
21.4,304.0,291.2,12.8
21.5,304.0,291.2,12.8
21.6,304.0,290.4,13.6
21.7,304.0,296.6,7.4
21.8,304.0,294.2,9.8
